width_ms,rep,t_ms,tau
40,2,74.402382,0.049477
40,2,76.200869,0.049477
40,2,78.136203,0.000000
40,2,80.161309,0.049477
40,2,82.145967,0.000000
40,2,84.310623,0.049477
40,2,86.308153,0.074215
40,2,88.411338,0.049477
40,2,90.306360,0.074215
40,2,92.307927,0.074215
40,2,94.337078,0.123691
40,2,96.318869,0.123691
40,2,98.289649,0.074215
40,2,100.327320,0.074215
40,3,1.116826,0.123691
40,3,2.879974,0.123691
40,3,4.815268,0.000000
40,3,6.901562,0.000000
40,3,8.999497,-0.024738
40,3,11.086320,-0.024738
40,3,13.064119,-0.024738
40,3,15.123493,-0.049477
40,3,16.996305,-0.074215
40,3,19.178288,-0.074215
40,3,20.972113,-0.123691
40,3,22.892145,0.049477
40,3,24.819313,-0.049477
40,3,26.990404,-0.049477
40,3,29.046472,-0.049477
40,3,31.130880,-0.049477
40,3,33.172392,-0.148430
40,3,34.875650,0.049477
40,3,37.115119,0.148430
40,3,38.976495,0.000000
40,3,40.863272,-0.049477
40,3,43.131900,-0.024738
40,3,45.182804,-0.321598
40,3,47.173895,0.272121
40,3,49.147790,-0.049477
40,3,50.952533,-0.049477
40,3,53.145935,0.074215
40,3,54.956042,-0.049477
40,3,56.938322,0.024738
40,3,59.147073,-0.024738
40,3,61.130165,0.000000
40,3,62.956564,0.000000
40,3,65.270953,0.000000
40,3,67.121838,-0.049477
40,3,69.218433,0.000000
40,3,71.120014,0.024738
40,3,73.112436,0.024738
40,3,75.131508,0.074215
40,3,77.132293,0.074215
40,3,79.181852,0.049477
40,3,81.146489,0.074215
40,3,83.172320,0.074215
40,3,85.178679,0.024738
40,3,87.115958,0.049477
40,3,89.222175,0.123691
40,3,91.178475,0.024738
40,3,93.120737,0.049477
40,3,95.211416,-0.024738
40,3,97.162777,0.074215
40,3,99.289403,0.123691
40,4,0.217352,0.000000
40,4,2.214575,0.123691
40,4,4.399596,0.148430
40,4,6.381901,-0.024738
40,4,8.352610,0.074215
40,4,10.360411,0.049477
40,4,12.386994,0.049477
40,4,14.492190,0.074215
40,4,16.058628,0.000000
40,4,18.204461,0.148430
40,4,20.285947,0.000000
40,4,22.390625,0.000000
40,4,24.383322,0.148430
40,4,26.271277,-0.049477
40,4,28.244132,0.049477
40,4,30.370088,0.049477
40,4,32.318890,0.074215
40,4,34.063277,0.074215
40,4,36.026436,0.000000
40,4,38.147620,0.000000
40,4,40.281092,0.000000
40,4,42.405610,0.000000
40,4,44.243157,-0.049477
40,4,46.353060,0.173168
40,4,48.233638,-0.049477
40,4,50.307079,-0.074215
40,4,52.395582,-0.049477
40,4,54.377810,-0.049477
40,4,56.442487,0.024738
40,4,58.348144,0.000000
40,4,60.131327,0.049477
40,4,62.341939,0.000000
40,4,64.174075,0.000000
40,4,66.176306,0.049477
40,4,68.447201,0.074215
40,4,70.533928,0.024738
40,4,72.424528,0.074215
40,4,74.428965,0.074215
40,4,76.284308,0.049477
40,4,78.360201,0.123691
40,4,80.214436,0.123691
40,4,82.200270,0.024738
40,4,84.332048,0.049477
40,4,86.398763,0.148430
40,4,88.428044,0.123691
40,4,90.455804,0.024738
40,4,92.409983,0.074215
40,4,94.337097,0.049477
40,4,96.406418,-0.024738
40,4,98.185521,0.074215
40,4,100.116220,0.049477
40,5,1.668091,0.000000
40,5,3.629638,0.000000
40,5,5.354739,0.074215
40,5,7.850846,0.049477
40,5,9.232896,-0.024738
40,5,11.264376,0.148430
40,5,13.370668,0.024738
40,5,15.392659,0.148430
40,5,17.349585,0.123691
40,5,19.599073,-0.074215
40,5,21.595753,-0.049477
40,5,23.595348,-0.049477
40,5,25.348151,0.024738
40,5,27.283074,0.024738
40,5,29.296540,0.000000
40,5,31.527901,0.000000
40,5,33.569081,0.074215
40,5,35.382631,-0.049477
40,5,37.563309,0.148430
40,5,39.575958,0.148430
40,5,41.308763,0.123691
40,5,43.545129,0.024738
40,5,45.545055,-0.321598
40,5,47.401514,0.247383
40,5,49.327664,-0.074215
40,5,51.327477,0.049477
40,5,53.488494,0.049477
40,5,55.497498,0.024738
40,5,57.482926,0.000000
40,5,59.530128,0.024738
40,5,61.346331,0.074215
40,5,63.506446,0.000000
40,5,65.313167,0.000000
40,5,67.496736,0.049477
40,5,69.305721,0.049477
40,5,71.639272,0.074215
40,5,73.401249,0.074215
40,5,75.625834,0.024738
40,5,77.596609,0.148430
40,5,79.621326,0.148430
40,5,81.559539,0.049477
40,5,83.429515,0.123691
40,5,85.407657,-0.074215
40,5,87.582011,0.049477
40,5,89.528317,0.049477
40,5,91.547756,0.074215
40,5,93.540680,0.074215
40,5,95.557357,0.074215
40,5,97.511124,0.074215
40,5,99.542818,0.049477
40,6,0.367158,0.123691
40,6,2.547095,0.024738
40,6,4.439208,0.024738
40,6,6.681021,0.000000
40,6,8.840025,0.000000
40,6,10.466667,0.222645
40,6,12.537937,0.049477
40,6,14.260386,0.024738
40,6,16.220288,0.000000
40,6,18.272543,-0.049477
40,6,20.253946,-0.049477
40,6,22.547173,0.000000
40,6,24.409654,0.000000
40,6,26.625475,-0.024738
40,6,28.593891,-0.074215
40,6,30.611912,-0.074215
40,6,32.496365,-0.049477
40,6,34.262616,0.123691
40,6,36.216684,-0.049477
40,6,38.234890,-0.024738
40,6,40.345283,-0.049477
40,6,42.575407,-0.049477
40,6,44.437750,-0.371074
40,6,46.629557,0.049477
40,6,48.606778,0.049477
40,6,50.606221,-0.074215
40,6,52.295577,0.049477
40,6,54.324460,-0.148430
40,6,56.315886,0.000000
40,6,58.291526,0.000000
40,6,60.271147,0.000000
40,6,62.325535,-0.024738
40,6,64.581624,0.074215
40,6,66.636341,0.074215
40,6,68.403452,0.074215
40,6,70.394866,0.024738
40,6,72.557550,0.000000
40,6,74.533230,0.024738
40,6,76.533041,0.123691
40,6,78.336975,0.148430
40,6,80.572818,0.049477
40,6,82.204716,0.000000
40,6,84.413203,0.074215
40,6,86.610361,0.049477
40,6,88.331175,0.024738
40,6,90.411826,0.024738
40,6,92.547046,0.024738
40,6,94.290919,0.024738
40,6,96.539580,0.123691
40,6,98.536650,0.024738
40,6,100.333037,0.049477
40,7,1.507985,0.049477
40,7,3.682019,0.024738
40,7,5.497349,0.049477
40,7,7.341882,-0.024738
40,7,9.391058,0.000000
40,7,11.393739,0.173168
40,7,13.600785,-0.024738
40,7,15.728019,0.024738
40,7,17.725868,0.148430
40,7,19.524354,-0.173168
40,7,21.523447,-0.173168
40,7,23.668313,0.123691
40,7,25.269344,0.148430
40,7,27.384399,0.024738
40,7,29.330601,-0.049477
40,7,31.458942,0.000000
40,7,33.418466,0.321598
40,7,35.534095,-0.049477
40,7,37.489692,0.074215
40,7,39.497322,0.074215
40,7,41.676293,0.123691
40,7,43.600340,0.074215
40,7,45.709092,0.049477
40,7,47.687378,0.049477
40,7,49.599524,0.024738
40,7,51.451668,0.000000
40,7,53.647315,0.123691
40,7,55.468906,0.000000
40,7,57.636155,0.000000
40,7,59.484122,0.173168
40,7,61.645856,0.000000
40,7,63.489262,0.024738
40,7,65.627380,0.173168
40,7,67.512043,0.000000
40,7,69.713151,0.049477
40,7,71.688616,0.074215
40,7,73.463477,0.049477
40,7,75.461593,-0.024738
40,7,77.664878,0.074215
40,7,79.574885,0.123691
40,7,81.425493,0.049477
40,7,83.374334,0.123691
40,7,85.540944,0.024738
40,7,87.444925,0.074215
40,7,89.417155,-0.024738
40,7,91.446828,0.049477
40,7,93.632164,0.074215
40,7,95.733360,0.024738
40,7,97.638358,0.000000
40,7,99.433755,0.074215
40,8,0.283279,0.049477
40,8,2.318207,0.049477
40,8,4.274461,0.000000
40,8,6.291860,0.148430
40,8,8.303545,0.024738
40,8,10.343889,0.074215
40,8,12.438522,0.074215
40,8,14.177671,0.074215
40,8,16.269403,0.000000
40,8,18.248974,0.000000
40,8,20.297468,-0.024738
40,8,22.312127,-0.024738
40,8,24.296920,-0.049477
40,8,26.301847,-0.074215
40,8,28.327382,-0.074215
40,8,30.502928,-0.074215
40,8,32.504527,-0.049477
40,8,34.148422,0.074215
40,8,36.247467,-0.024738
40,8,38.268839,-0.024738
40,8,40.373244,-0.024738
40,8,42.528317,0.000000
40,8,44.513353,-0.024738
40,8,46.697637,-0.049477
40,8,48.297566,-0.024738
40,8,50.483680,0.074215
40,8,52.289349,-0.074215
40,8,54.448704,-0.049477
40,8,56.303598,0.074215
40,8,58.505648,0.000000
40,8,60.309492,0.024738
40,8,62.492255,0.024738
40,8,64.344353,0.074215
40,8,66.277975,0.049477
40,8,68.306741,0.049477
40,8,70.306894,0.000000
40,8,72.272689,0.049477
40,8,74.315243,0.000000
40,8,76.281661,0.148430
40,8,78.305213,0.049477
40,8,80.321389,0.049477
40,8,82.309923,0.049477
40,8,84.569773,0.148430
40,8,86.405447,0.123691
40,8,88.335784,0.024738
40,8,90.290944,0.024738
40,8,92.386500,0.024738
40,8,94.557368,0.049477
40,8,96.665015,0.049477
40,8,98.445200,0.024738
40,8,100.267268,0.123691
40,9,1.473175,0.000000
40,9,3.827980,0.024738
40,9,5.684526,0.024738
40,9,7.401132,0.148430
40,9,9.395809,0.000000
40,9,11.239085,0.049477
40,9,13.387628,-0.024738
40,9,15.401300,-0.024738
40,9,17.436119,-0.024738
40,9,19.453619,-0.049477
40,9,21.436840,0.049477
40,9,23.662345,0.049477
40,9,25.522586,0.074215
40,9,27.317539,-0.024738
40,9,29.397594,-0.024738
40,9,31.431963,-0.074215
40,9,33.474388,-0.024738
40,9,35.497239,0.049477
40,9,37.478125,0.049477
40,9,39.412400,-0.148430
40,9,41.372942,-0.074215
40,9,43.398688,0.000000
40,9,45.392170,-0.049477
40,9,47.417033,-0.272121
40,9,49.492865,-0.049477
40,9,51.648490,-0.049477
40,9,53.710636,-0.049477
40,9,55.660037,0.049477
40,9,57.339524,0.024738
40,9,59.654998,-0.024738
40,9,61.474659,-0.049477
40,9,63.708371,0.074215
40,9,65.867034,0.074215
40,9,67.480018,0.074215
40,9,69.448037,0.074215
40,9,71.413753,0.049477
40,9,73.657166,0.000000
40,9,75.654914,0.024738
40,9,77.471528,0.049477
40,9,79.598992,0.024738
40,9,81.471184,0.024738
40,9,83.418455,0.049477
40,9,85.474002,0.123691
40,9,87.454813,0.049477
40,9,89.489071,0.148430
40,9,91.507998,0.074215
40,9,93.600381,0.148430
40,9,95.599880,0.074215
40,9,97.553685,0.024738
40,9,99.340903,0.074215
40,9,101.411590,0.024738
40,10,0.472473,0.074215
40,10,2.518022,0.074215
40,10,4.408926,0.000000
40,10,6.588338,0.000000
40,10,8.586586,0.000000
40,10,10.525430,-0.024738
40,10,12.593102,0.024738
40,10,14.571173,0.024738
40,10,16.623124,-0.123691
40,10,19.076903,-0.049477
40,10,20.467068,-0.049477
40,10,22.462450,-0.024738
40,10,24.441990,-0.049477
40,10,26.516605,-0.049477
40,10,28.481655,-0.049477
40,10,30.419731,0.074215
40,10,32.994566,0.074215
40,10,34.957156,-0.123691
40,10,37.056689,0.049477
40,10,38.553071,0.074215
40,10,40.441926,-0.074215
40,10,42.531242,-0.074215
40,10,44.667547,-0.272121
40,10,46.671869,0.272121
40,10,48.515821,0.074215
40,10,50.688494,-0.123691
40,10,52.832208,-0.024738
40,10,54.676931,0.024738
40,10,56.631325,-0.049477
40,10,58.851931,-0.024738
40,10,60.684700,0.000000
40,10,62.561060,0.049477
40,10,64.700701,0.024738
40,10,66.603010,0.000000
40,10,68.537326,0.074215
40,10,70.556001,0.024738
40,10,72.751327,0.148430
40,10,74.573741,0.074215
40,10,76.753399,0.074215
40,10,78.494099,0.049477
40,10,80.582459,0.049477
40,10,82.924623,0.123691
40,10,84.604453,0.049477
40,10,87.013047,0.024738
40,10,88.591989,0.074215
40,10,90.714030,0.024738
40,10,92.684916,0.049477
40,10,94.586200,0.024738
40,10,96.540725,0.049477
40,10,98.574792,0.000000
40,11,2.405978,0.123691
40,11,3.767954,0.123691
40,11,5.767571,0.049477
40,11,7.797980,0.049477
40,11,10.143104,0.049477
40,11,11.770933,0.000000
40,11,13.771741,0.123691
40,11,15.743144,0.000000
40,11,17.818370,0.123691
40,11,19.821668,0.049477
40,11,21.824170,0.148430
40,11,23.783756,-0.173168
40,11,25.982832,0.024738
40,11,28.094498,0.148430
40,11,29.785278,0.024738
40,11,31.813565,0.024738
40,11,33.784677,-0.024738
40,11,35.691562,0.148430
40,11,37.852578,0.049477
40,11,39.878231,-0.074215
40,11,41.846148,-0.074215
40,11,43.861194,0.000000
40,11,46.046090,0.148430
40,11,47.916674,0.000000
40,11,49.987093,0.049477
40,11,51.938013,0.049477
40,11,53.763527,-0.074215
40,11,55.993249,-0.074215
40,11,57.891471,0.049477
40,11,59.847356,0.000000
40,11,61.882126,-0.049477
40,11,64.052030,0.074215
40,11,66.095727,0.049477
40,11,67.927554,0.049477
40,11,70.126909,0.049477
40,11,71.962240,0.074215
40,11,74.033820,0.074215
40,11,75.729406,0.148430
40,11,77.784823,0.123691
40,11,80.004592,0.074215
40,11,81.803825,0.074215
40,11,84.003909,0.123691
40,11,85.788783,0.024738
40,11,87.790229,0.049477
40,11,89.762310,0.049477
40,11,91.790319,0.074215
40,11,93.782862,0.074215
40,11,95.996144,0.000000
40,11,97.791623,0.049477
40,11,99.763700,0.000000
40,12,1.356385,0.074215
40,12,2.620941,0.000000
40,12,4.771439,0.173168
40,12,6.713555,0.173168
40,12,8.722106,0.000000
40,12,10.752524,-0.049477
40,12,12.812117,0.024738
40,12,14.762634,0.123691
40,12,16.725430,-0.024738
40,12,18.741725,0.148430
40,12,21.171416,0.000000
40,12,22.721504,-0.024738
40,12,24.716348,0.000000
40,12,26.715429,-0.049477
40,12,28.770519,-0.049477
40,12,30.790777,0.049477
40,12,32.814922,-0.049477
40,12,34.798332,-0.049477
40,12,36.966181,0.024738
40,12,39.237346,-0.024738
40,12,40.733609,0.074215
40,12,42.810073,-0.049477
40,12,44.947134,-0.321598
40,12,46.783339,0.222645
40,12,49.014635,-0.024738
40,12,50.976133,-0.074215
40,12,52.799389,0.049477
40,12,54.697969,0.000000
40,12,56.869767,0.074215
40,12,59.006799,0.024738
40,12,60.840196,0.024738
40,12,63.039857,0.000000
40,12,64.785002,0.024738
40,12,66.809766,0.049477
40,12,68.954765,-0.049477
40,12,70.953473,0.049477
40,12,72.778528,0.049477
40,12,74.784956,0.049477
40,12,76.759601,0.074215
40,12,78.970341,0.049477
40,12,80.755609,0.049477
40,12,82.963338,0.049477
40,12,84.740553,0.024738
40,12,86.698524,0.049477
40,12,88.799667,0.123691
40,12,90.848112,0.024738
40,12,92.863399,0.123691
40,12,94.865507,0.123691
40,12,96.916944,0.123691
40,12,98.940474,0.074215
40,13,1.874804,0.074215
40,13,3.731937,0.024738
40,13,5.792628,0.024738
40,13,7.989787,0.024738
40,13,9.855363,0.049477
40,13,11.791070,0.000000
40,13,13.835589,0.000000
40,13,15.868936,-0.049477
40,13,17.647004,-0.049477
40,13,19.840309,-0.024738
40,13,21.925730,-0.074215
40,13,23.937813,0.000000
40,13,25.972159,0.000000
40,13,28.063888,-0.247383
40,13,30.423447,0.000000
40,13,31.845143,0.074215
40,13,33.847045,-0.024738
40,13,35.668738,-0.024738
40,13,37.737797,-0.049477
40,13,40.087997,0.000000
40,13,41.825958,0.049477
40,13,43.737385,-0.148430
40,13,45.810069,0.024738
40,13,47.804121,0.148430
40,13,49.901029,0.000000
40,13,51.926554,0.049477
40,13,53.906320,0.024738
40,13,56.095288,0.049477
40,13,57.916295,0.000000
40,13,60.093006,-0.024738
40,13,62.076966,0.024738
40,13,64.072882,-0.024738
40,13,65.879271,0.000000
40,13,67.899674,0.024738
40,13,69.892177,0.024738
40,13,71.912920,0.024738
40,13,74.120571,0.049477
40,13,75.859382,0.074215
40,13,77.923316,0.049477
40,13,80.104993,0.123691
40,13,81.866625,0.074215
40,13,84.074718,0.148430
40,13,85.846260,0.074215
40,13,87.863083,0.049477
40,13,90.362431,0.049477
40,13,91.694143,0.049477
40,13,94.045497,0.049477
40,13,96.009326,0.049477
40,13,97.928340,0.024738
40,13,99.979751,0.049477
40,14,0.428151,0.074215
40,14,2.678870,0.024738
40,14,4.663444,0.000000
40,14,6.648939,-0.024738
40,14,8.691940,-0.024738
40,14,10.692543,0.074215
40,14,12.757934,0.074215
40,14,14.675278,0.000000
40,14,16.785401,0.049477
40,14,18.576435,0.049477
40,14,20.616931,0.123691
40,14,22.526449,0.000000
40,14,24.735646,-0.024738
40,14,26.681828,0.049477
40,14,28.526722,0.123691
40,14,30.820177,0.123691
40,14,33.134879,0.074215
40,14,34.694569,0.024738
40,14,36.560758,0.000000
40,14,38.636851,0.123691
40,14,40.699192,-0.173168
40,14,42.940264,-0.173168
40,14,44.946729,-0.049477
40,14,46.946240,0.222645
40,14,48.744848,0.049477
40,14,50.897658,-0.074215
40,14,52.805993,0.000000
40,14,54.690896,0.000000
40,14,56.979989,0.024738
40,14,59.160951,0.049477
40,14,60.918966,0.024738
40,14,62.835886,-0.074215
40,14,64.620728,0.123691
40,14,66.972059,0.024738
40,14,68.886050,0.000000
40,14,70.922099,0.074215
40,14,72.538899,0.024738
40,14,74.746211,0.049477
40,14,76.847965,0.000000
40,14,78.930162,0.000000
40,14,80.938921,0.049477
40,14,82.714984,0.049477
40,14,84.861215,0.049477
40,14,86.972122,0.024738
40,14,88.925802,0.049477
40,14,90.679603,0.024738
40,14,92.927127,0.049477
40,14,94.965633,0.074215
40,14,96.992150,0.148430
40,14,98.946425,0.049477
40,14,100.731654,0.123691
40,15,1.111485,0.074215
40,15,2.817051,0.074215
40,15,4.938622,0.123691
40,15,6.939088,0.074215
40,15,8.954969,0.074215
40,15,10.888255,0.148430
40,15,13.039403,0.148430
40,15,15.065204,-0.049477
40,15,17.102300,-0.049477
40,15,19.191085,0.049477
40,15,21.512745,0.000000
40,15,22.835177,0.346336
40,15,24.985049,0.000000
40,15,27.080351,0.000000
40,15,28.872971,-0.024738
40,15,31.013296,0.000000
40,15,32.989353,0.148430
40,15,34.970981,-0.074215
40,15,36.957994,-0.049477
40,15,38.937925,-0.049477
40,15,41.333131,-0.024738
40,15,43.033949,-0.024738
40,15,45.269272,-0.024738
40,15,46.963973,-0.321598
40,15,49.061313,0.173168
40,15,51.232557,-0.074215
40,15,53.267749,-0.049477
40,15,55.103402,-0.024738
40,15,56.993550,-0.049477
40,15,59.052976,0.000000
40,15,61.245334,0.049477
40,15,63.080384,0.049477
40,15,65.055902,0.074215
40,15,67.200067,0.049477
40,15,69.019099,0.024738
40,15,71.067425,0.049477
40,15,73.206506,0.123691
40,15,75.094335,0.074215
40,15,77.286816,0.049477
40,15,79.050558,0.024738
40,15,80.905014,0.074215
40,15,82.924659,0.173168
40,15,85.228413,0.000000
40,15,87.225513,0.024738
40,15,89.006141,0.024738
40,15,91.228982,0.123691
40,15,92.996158,0.123691
40,15,95.209648,0.049477
40,15,97.006408,0.049477
40,15,98.854866,0.049477
40,16,1.944274,0.000000
40,16,3.945665,0.074215
40,16,6.055494,0.074215
40,16,8.180886,0.049477
40,16,10.156537,0.049477
40,16,12.330246,0.148430
40,16,13.957446,0.000000
40,16,15.991393,-0.049477
40,16,18.056708,-0.049477
40,16,19.975607,-0.049477
40,16,22.058131,-0.049477
40,16,24.080638,-0.049477
40,16,25.973161,0.024738
40,16,28.072316,0.024738
40,16,30.008089,-0.173168
40,16,32.195633,0.074215
40,16,33.964214,-0.074215
40,16,36.070360,-0.049477
40,16,38.066087,0.148430
40,16,40.027436,0.148430
40,16,41.992076,-0.123691
40,16,44.316005,-0.024738
40,16,46.363914,-0.024738
40,16,47.928628,-0.074215
40,16,50.212254,-0.049477
40,16,51.904529,0.024738
40,16,54.242172,0.049477
40,16,55.995128,0.000000
40,16,57.874144,0.049477
40,16,59.893023,0.049477
40,16,61.820762,0.000000
40,16,63.959880,-0.024738
40,16,66.272427,0.024738
40,16,67.916669,0.049477
40,16,70.288696,0.049477
40,16,72.118090,0.123691
40,16,73.980120,0.049477
40,16,76.194929,0.049477
40,16,78.228202,0.049477
40,16,80.037121,0.123691
40,16,81.876805,0.074215
40,16,84.274846,0.123691
40,16,86.097823,0.049477
40,16,87.900235,0.049477
40,16,89.809673,0.049477
40,16,91.886286,0.024738
40,16,93.838587,0.024738
40,16,96.058382,0.024738
40,16,97.773161,0.049477
40,16,99.761608,0.049477
40,16,102.079806,0.024738
40,17,1.055616,0.049477
40,17,3.312643,0.123691
40,17,5.003154,0.000000
40,17,7.080346,-0.024738
40,17,9.038118,-0.024738
40,17,10.972938,-0.024738
40,17,13.299017,-0.024738
40,17,15.032461,-0.024738
40,17,17.090128,-0.222645
40,17,18.979887,0.074215
40,17,21.283980,0.024738
40,17,22.867664,0.000000
40,17,25.038590,-0.024738
40,17,27.028272,-0.024738
40,17,29.005960,-0.024738
40,17,31.050773,-0.049477
40,17,33.059009,0.000000
40,17,35.021659,0.000000
40,17,36.924035,-0.049477
40,17,39.185661,-0.148430
40,17,40.761027,-0.049477
40,17,42.824628,-0.049477
40,17,44.686155,-0.049477
40,17,46.771098,-0.074215
40,17,48.815736,-0.024738
40,17,50.727839,0.000000
40,17,52.665285,0.000000
40,17,54.737798,0.000000
40,17,56.794840,0.049477
40,17,58.848728,0.000000
40,17,60.841902,0.000000
40,17,62.841801,0.123691
40,17,64.747557,0.024738
40,17,66.846710,0.074215
40,17,68.787444,0.049477
40,17,70.863806,0.074215
40,17,72.823987,0.049477
40,17,74.876175,0.074215
40,17,76.832151,0.049477
40,17,78.872653,0.123691
40,17,80.855924,0.024738
40,17,82.837431,0.024738
40,17,84.886701,0.000000
40,17,86.797592,0.074215
40,17,89.210037,0.074215
40,17,90.874600,0.024738
40,17,92.938054,0.024738
40,17,94.905432,0.074215
40,17,97.038033,0.049477
40,17,98.958955,0.024738
40,18,1.946863,0.074215
40,18,3.964383,0.049477
40,18,5.960505,-0.049477
40,18,7.963937,-0.049477
40,18,9.869004,0.049477
40,18,11.967044,0.123691
40,18,13.814228,-0.024738
40,18,15.900943,-0.024738
40,18,17.960668,-0.049477
40,18,19.946273,0.024738
40,18,21.841430,0.000000
40,18,23.888576,-0.074215
40,18,25.885127,0.024738
40,18,27.776186,-0.074215
40,18,29.894243,0.074215
40,18,32.017493,0.000000
40,18,33.875761,-0.024738
40,18,35.932175,0.000000
40,18,37.894738,0.074215
40,18,39.918113,0.000000
40,18,42.041462,-0.173168
40,18,44.174307,0.000000
40,18,45.835346,0.123691
40,18,48.171116,0.000000
40,18,50.025121,0.024738
40,18,52.203830,0.024738
40,18,53.990141,0.000000
40,18,55.943132,0.024738
40,18,58.201105,0.049477
40,18,59.978898,-0.024738
40,18,61.986798,0.024738
40,18,63.880117,0.024738
40,18,66.159958,0.024738
40,18,67.902455,0.049477
40,18,69.829104,0.123691
40,18,72.181682,0.049477
40,18,73.981058,0.123691
40,18,76.185882,0.148430
40,18,78.136091,0.074215
40,18,79.837514,0.049477
40,18,82.412261,0.123691
40,18,84.176551,0.024738
40,18,86.172733,0.148430
40,18,87.831626,0.074215
40,18,89.881229,0.049477
40,18,91.855640,0.074215
40,18,93.900963,0.123691
40,18,95.916410,0.074215
40,18,97.740190,0.049477
40,18,99.890190,0.074215
40,19,1.739547,0.123691
40,19,3.221567,0.074215
40,19,5.173330,0.000000
40,19,7.164289,0.000000
40,19,9.209315,0.000000
40,19,11.083267,-0.024738
40,19,13.264460,-0.024738
40,19,15.280982,-0.049477
40,19,17.189462,-0.074215
40,19,19.376736,-0.074215
40,19,21.359115,-0.024738
40,19,23.447287,0.049477
40,19,25.114059,0.000000
40,19,27.108780,-0.074215
40,19,29.200187,-0.049477
40,19,31.244229,0.123691
40,19,33.226349,0.024738
40,19,35.282605,-0.222645
40,19,37.280217,-0.222645
40,19,39.293463,0.123691
40,19,41.403675,0.049477
40,19,43.436696,0.049477
40,19,45.136109,0.000000
40,19,47.465130,-0.346336
40,19,49.252462,0.000000
40,19,51.581713,0.000000
40,19,53.322742,-0.148430
40,19,55.266123,-0.024738
40,19,57.258398,0.000000
40,19,59.143313,0.000000
40,19,61.351062,0.074215
40,19,63.176207,0.074215
40,19,65.477766,0.049477
40,19,67.427358,0.074215
40,19,69.454186,-0.024738
40,19,71.464004,0.049477
40,19,73.506690,0.049477
40,19,75.504399,0.049477
40,19,77.207582,0.074215
40,19,79.209015,0.123691
40,19,81.143105,0.024738
40,19,83.221648,0.049477
40,19,85.263982,0.049477
40,19,87.160869,0.049477
40,19,89.506216,0.024738
40,19,91.348458,0.024738
40,19,93.308705,0.049477
40,19,95.450255,0.049477
40,19,97.293154,0.024738
40,19,99.144247,0.049477
