t_sys,force_FR,force_est_FR,force_FL,force_est_FL,force_RR,force_est_RR,force_RL,force_est_RL
4980.720117,104,0,112,0,133,0,132,0
4980.722170,104,0,112,0,133,0,132,0
4980.724182,104,0,112,0,133,0,132,0
4980.726185,104,0,112,0,133,0,132,0
4980.728209,104,0,112,0,133,0,132,0
4980.730094,104,0,112,0,133,0,132,0
4980.732224,104,0,112,0,133,0,132,0
4980.734234,104,0,112,0,133,0,132,0
4980.735978,104,0,112,0,133,0,132,0
4980.738203,104,0,112,0,133,0,132,0
4980.740174,104,0,112,0,133,0,132,0
4980.742167,104,0,112,0,133,0,132,0
4980.744157,104,0,112,0,133,0,132,0
4980.746171,104,0,112,0,133,0,132,0
4980.748199,104,0,112,0,133,0,132,0
4980.750182,104,0,112,0,133,0,132,0
4980.752159,104,0,112,0,133,0,132,0
4980.754231,104,0,112,0,133,0,132,0
4980.756248,104,0,112,0,133,0,132,0
4980.758276,104,0,112,0,133,0,132,0
4980.760253,104,0,112,0,133,0,132,0
4980.761946,104,0,112,0,133,0,132,0
4980.763998,104,0,112,0,133,0,132,0
4980.766107,104,0,112,0,133,0,132,0
4980.768170,104,0,112,0,133,0,132,0
4980.769985,104,0,112,0,133,0,132,0
4980.771948,104,0,112,0,133,0,132,0
4980.774212,104,0,112,0,133,0,132,0
4980.776275,104,0,112,0,133,0,132,0
4980.778082,104,0,112,0,133,0,132,0
4980.779946,104,0,112,0,133,0,132,0
4980.782238,104,0,112,0,133,0,132,0
4980.783973,104,0,112,0,133,0,132,0
4980.785975,104,0,112,0,133,0,132,0
4980.787988,104,0,112,0,133,0,132,0
4980.789971,104,0,112,0,133,0,132,0
4980.792113,104,0,112,0,133,0,132,0
4980.794068,104,0,112,0,133,0,132,0
4980.796062,104,0,112,0,133,0,132,0
4980.798065,104,0,112,0,133,0,132,0
4980.800055,104,0,112,0,133,0,132,0
4980.802084,104,0,112,0,133,0,132,0
4980.803944,104,0,112,0,133,0,132,0
4980.806056,104,0,112,0,133,0,132,0
4980.808089,104,0,112,0,133,0,132,0
4980.809973,104,0,112,0,133,0,132,0
4980.811989,104,0,112,0,133,0,132,0
