t_s,interval_ms,dropout
2.320596,1.792878,0
2.322658,2.061872,0
2.324511,1.852518,0
2.326761,2.250212,0
2.328768,2.007173,0
2.330626,1.857593,0
2.332584,1.958052,0
2.334672,2.088211,0
2.336670,1.998161,0
2.338602,1.931784,0
2.340642,2.039657,0
2.343133,2.491012,0
2.344818,1.685074,0
2.346756,1.938731,0
2.348670,1.913983,0
2.350648,1.977890,0
2.352968,2.319730,0
2.354584,1.616059,0
2.356584,2.000309,0
2.358550,1.965308,0
2.360730,2.180073,0
2.362754,2.024169,0
2.364559,1.804635,0
2.366764,2.205231,0
2.368676,1.912281,0
2.370779,2.102503,0
2.372435,1.656111,0
2.374583,2.148037,0
2.376604,2.020739,0
2.378780,2.176524,0
2.380570,1.789769,0
2.382627,2.057321,0
2.384806,2.178531,0
2.386661,1.855132,0
2.388800,2.139318,0
2.390659,1.858547,0
2.392565,1.906573,0
2.394776,2.211044,0
2.396657,1.880845,0
2.398663,2.005917,0
2.400665,2.001699,0
2.402778,2.113026,0
2.404605,1.827247,0
2.406769,2.164385,0
2.408666,1.896642,0
2.410585,1.919146,0
2.412651,2.065971,0
2.414818,2.166479,0
2.416626,1.808316,0
2.418590,1.963732,0
2.420779,2.189006,0
2.422627,1.848395,0
2.424634,2.006504,0
2.426767,2.133105,0
2.428667,1.900401,0
2.430626,1.958898,0
2.432709,2.083072,0
2.434579,1.870376,0
2.436776,2.196845,0
2.438798,2.021426,0
2.440565,1.767131,0
2.442609,2.044465,0
2.444678,2.069104,0
2.446659,1.980212,0
2.448467,1.808553,0
2.450558,2.090747,0
2.452640,2.082057,0
2.454569,1.929188,0
2.456677,2.107612,0
2.458520,1.843282,0
2.460560,2.039648,0
2.462664,2.104082,0
2.464562,1.898034,0
2.466574,2.012124,0
2.468557,1.982788,0
2.470503,1.945868,0
2.472559,2.056874,0
2.474531,1.971308,0
2.476689,2.158283,0
2.478398,1.708646,0
2.480371,1.973560,0
2.482700,2.328853,0
2.484671,1.970613,0
2.486684,2.013382,0
2.488657,1.973267,0
2.490652,1.994916,0
2.492514,1.861392,0
2.494502,1.988350,0
2.496613,2.111094,0
2.498620,2.007089,0
2.500602,1.981360,0
2.502607,2.005138,0
2.504682,2.074925,0
2.506761,2.079647,0
2.508839,2.077522,0
2.510803,1.964498,0
2.512634,1.830782,0
2.514582,1.947487,0
2.516574,1.992455,0
2.518777,2.202865,0
2.520783,2.006402,0
2.522936,2.152959,0
2.524549,1.612248,0
2.526773,2.224866,0
2.528830,2.056492,0
2.530784,1.954059,0
2.532696,1.912313,0
2.534777,2.080336,0
2.536765,1.988601,0
2.538812,2.046414,0
2.540822,2.009954,0
2.542999,2.177214,0
2.544663,1.664121,0
2.546596,1.932873,0
2.548603,2.007562,0
2.550553,1.949923,0
2.552538,1.984674,0
2.554664,2.125592,0
2.556693,2.029198,0
2.558685,1.991829,0
2.560799,2.114282,0
2.562707,1.908241,0
2.564789,2.081916,0
2.566604,1.814804,0
2.568617,2.013262,0
2.570691,2.073607,0
2.573085,2.394123,0
2.574828,1.743581,0
2.576747,1.919037,0
2.578842,2.094326,0
2.580606,1.763944,0
2.582898,2.292433,0
2.584747,1.848661,0
2.586573,1.826524,0
2.588467,1.893380,0
2.590568,2.101497,0
2.592866,2.298217,0
2.594632,1.765340,0
2.596772,2.140028,0
2.598642,1.869811,0
2.600639,1.997876,0
2.602852,2.212172,0
2.604653,1.801022,0
2.606623,1.969877,0
2.608541,1.918089,0
2.610689,2.148479,0
2.612853,2.163752,0
2.614647,1.794142,0
2.616629,1.982363,0
2.618622,1.993165,0
2.620596,1.973306,0
2.622686,2.090537,0
2.624578,1.891813,0
2.626573,1.994767,0
2.628601,2.027710,0
2.630602,2.001850,0
2.632613,2.010157,0
2.634582,1.969662,0
2.636563,1.980306,0
2.638543,1.980673,0
2.640504,1.960937,0
2.642791,2.286934,0
2.644613,1.822190,0
2.646772,2.158942,0
2.648789,2.016829,0
2.650776,1.987156,0
2.652885,2.108857,0
2.654657,1.772227,0
2.656662,2.004835,0
2.658692,2.030057,0
2.660817,2.124335,0
2.663098,2.281250,0
2.664789,1.691158,0
2.666776,1.987474,0
2.668814,2.037489,0
2.670808,1.994087,0
2.672946,2.137844,0
2.674705,1.758801,0
2.676622,1.917667,0
2.678703,2.080503,0
2.680719,2.016329,0
2.682970,2.251296,0
2.684761,1.790662,0
2.686773,2.011945,0
2.688789,2.016123,0
2.690761,1.972019,0
2.692994,2.232507,0
2.694653,1.659359,0
2.696769,2.116270,0
2.698938,2.168529,0
2.700696,1.757789,0
2.702776,2.080804,0
2.704838,2.061947,0
2.706790,1.951803,0
2.708906,2.115980,0
2.710727,1.820952,0
2.713110,2.382489,0
2.714776,1.666637,0
2.716744,1.967966,0
2.718787,2.042682,0
2.720740,1.952931,0
2.722728,1.988140,0
2.724731,2.002635,0
2.726666,1.935086,0
2.728711,2.045738,0
2.730750,2.038215,0
2.732796,2.046387,0
2.734807,2.010574,0
2.736792,1.984967,0
2.738681,1.888921,0
2.740693,2.012426,0
2.742829,2.135653,0
2.744671,1.842610,0
2.746690,2.018896,0
2.748786,2.095790,0
2.750795,2.009373,0
2.752574,1.778366,0
2.754817,2.243815,0
2.756515,1.697766,0
2.758742,2.226722,0
2.760728,1.985760,0
2.762840,2.112389,0
2.764949,2.109393,0
2.766912,1.962973,0
2.768730,1.817266,0
2.770906,2.176022,0
2.773210,2.304376,0
2.774789,1.579202,0
2.776769,1.979960,0
2.778684,1.914890,0
2.780950,2.265724,0
2.783172,2.222487,0
2.784911,1.738634,0
2.786702,1.791239,0
2.788844,2.142140,0
2.790914,2.069577,0
2.793195,2.281491,0
2.794870,1.674100,0
2.796590,1.719979,0
2.798860,2.270192,0
2.800827,1.967162,0
2.802682,1.854836,0
2.804760,2.078113,0
2.806762,2.002057,0
2.808942,2.179635,0
2.810949,2.007325,0
2.812966,2.017570,0
2.814724,1.757996,0
2.816684,1.959109,0
2.818919,2.235222,0
2.820905,1.986120,0
2.822728,1.823608,0
2.824755,2.026729,0
2.826725,1.970257,0
2.828822,2.096389,0
2.830814,1.991779,0
2.832822,2.008094,0
2.834675,1.853431,0
2.836666,1.990349,0
2.838795,2.129708,0
2.840856,2.060982,0
2.842681,1.825025,0
2.844746,2.064318,0
2.846738,1.992799,0
2.848961,2.222405,0
2.850922,1.961398,0
2.852604,1.682094,0
2.854690,2.085804,0
2.856673,1.983265,0
2.858731,2.057806,0
2.860781,2.050025,0
2.862727,1.945687,0
2.864726,1.999111,0
2.866902,2.176011,0
2.868731,1.828725,0
2.870681,1.949972,0
2.872598,1.917156,0
2.874932,2.333925,0
2.876736,1.804056,0
2.878718,1.981857,0
2.880711,1.993190,0
2.882766,2.054998,0
2.884796,2.029787,0
2.886793,1.996875,0
2.888930,2.137518,0
2.890910,1.980151,0
2.892760,1.850232,0
2.894915,2.154217,0
2.896684,1.769591,0
2.898485,1.800523,0
2.900620,2.135583,0
2.902625,2.004906,0
2.904688,2.062548,0
2.906688,2.000005,0
2.908590,1.901799,0
2.910573,1.983725,0
2.912651,2.077589,0
2.914571,1.920536,0
2.916570,1.998308,0
2.918812,2.242319,0
2.920656,1.844107,0
2.923026,2.369617,0
2.924629,1.603641,0
2.926788,2.158179,0
2.928606,1.818363,0
2.930608,2.001687,0
2.932866,2.258438,0
2.934554,1.687539,0
2.936551,1.996918,0
2.938675,2.124727,0
2.940783,2.107526,0
2.943000,2.217390,0
2.944710,1.709759,0
2.946580,1.869886,0
2.948574,1.994670,0
2.950556,1.981023,0
2.952805,2.249216,0
2.954648,1.843660,0
2.956773,2.124274,0
2.958774,2.001688,0
2.960659,1.884540,0
2.962553,1.894083,0
2.964750,2.197160,0
2.966551,1.800385,0
2.968554,2.003893,0
2.970802,2.247148,0
2.972692,1.890080,0
2.974814,2.122156,0
2.976819,2.004913,0
2.978806,1.986858,0
2.980611,1.805754,0
2.982759,2.148029,0
2.984711,1.951338,0
2.986796,2.085316,0
2.988799,2.003420,0
2.990508,1.709046,0
2.992630,2.121245,0
2.994880,2.250630,0
2.996807,1.926638,0
2.998956,2.148535,0
3.000764,1.808861,0
3.002816,2.051365,0
3.004959,2.142795,0
3.006742,1.783520,0
3.008726,1.984221,0
3.010845,2.118927,0
3.012504,1.659206,0
3.014496,1.991205,0
3.016454,1.958017,0
3.018423,1.969316,0
3.020455,2.032239,0
3.022503,2.047964,0
3.024503,2.000266,0
3.026385,1.881834,0
3.028557,2.172060,0
3.030777,2.219555,0
3.032759,1.982316,0
3.034756,1.996717,0
3.036753,1.997424,0
3.038773,2.019206,0
3.040651,1.877998,0
3.042636,1.985116,0
3.044552,1.916709,0
3.046556,2.003491,0
3.048625,2.069136,0
3.050683,2.058003,0
3.052674,1.991062,0
3.054679,2.004993,0
3.056801,2.122302,0
3.058752,1.950406,0
3.060815,2.063429,0
3.063103,2.287494,0
3.064727,1.624008,0
3.066805,2.078156,0
3.068588,1.783356,0
3.070559,1.970336,0
3.072712,2.153516,0
3.074880,2.167888,0
3.076664,1.783955,0
3.078877,2.213069,0
3.080742,1.865323,0
3.082716,1.973614,0
3.084894,2.178417,0
3.086704,1.809586,0
3.088612,1.908062,0
3.090663,2.051069,0
3.092491,1.828209,0
3.094692,2.200548,0
3.096780,2.087993,0
3.098789,2.009122,0
3.100637,1.848303,0
3.102623,1.986144,0
3.104674,2.050347,0
3.106753,2.079366,0
3.108763,2.010233,0
3.110773,2.010017,0
3.112796,2.022418,0
3.114850,2.054062,0
3.116898,2.048506,0
3.118845,1.947078,0
3.120934,2.088725,0
3.122684,1.749715,0
3.124933,2.249014,0
3.126831,1.897703,0
3.128973,2.142087,0
3.130964,1.991470,0
3.132837,1.872968,0
3.134982,2.145078,0
3.136907,1.924526,0
3.138614,1.707718,0
3.140958,2.343198,0
3.142761,1.803099,0
3.144781,2.019974,0
3.146686,1.904881,0
3.148743,2.057074,0
3.150965,2.222131,0
3.152713,1.748243,0
3.155012,2.298636,0
3.156793,1.781576,0
3.158830,2.037250,0
3.160698,1.867247,0
3.162774,2.076440,0
3.164758,1.983370,0
3.166749,1.991644,0
3.168987,2.237887,0
3.170976,1.989311,0
3.172755,1.778909,0
3.174772,2.016880,0
3.176737,1.965082,0
3.178702,1.964592,0
3.180940,2.237933,0
3.182998,2.058631,0
3.185025,2.026547,0
3.186766,1.740817,0
3.188811,2.044966,0
3.190790,1.979126,0
3.192716,1.926110,0
3.194755,2.038792,0
3.196891,2.136421,0
3.198971,2.079366,0
3.200788,1.817333,0
3.203236,2.448455,0
3.204986,1.749225,0
3.206897,1.911721,0
3.208985,2.087440,0
3.210854,1.868906,0
3.212649,1.795293,0
3.214918,2.268908,0
3.216800,1.882539,0
3.218932,2.131426,0
3.220961,2.029372,0
3.223086,2.124823,0
3.224957,1.870968,0
3.226822,1.865030,0
3.228687,1.865261,0
3.230734,2.046802,0
3.232737,2.002652,0
3.234716,1.979511,0
3.236732,2.016172,0
3.238992,2.259702,0
3.240756,1.763553,0
3.242784,2.028105,0
3.244780,1.996718,0
3.246748,1.967640,0
3.248957,2.208624,0
3.250732,1.775256,0
3.252678,1.946033,0
3.254766,2.088197,0
3.256817,2.051193,0
3.258713,1.895134,0
3.260909,2.196273,0
3.263050,2.141400,0
3.264839,1.788572,0
3.266917,2.078627,0
3.269001,2.083247,0
3.270784,1.782973,0
3.272799,2.015337,0
3.274766,1.967257,0
3.276773,2.006768,0
3.278815,2.042511,0
3.280947,2.131828,0
3.283073,2.125344,0
3.284967,1.894605,0
3.286895,1.928028,0
3.288666,1.770364,0
3.290791,2.124903,0
3.292823,2.032511,0
3.294765,1.941469,0
3.296767,2.002828,0
3.298851,2.083439,0
3.300847,1.995735,0
3.302746,1.899345,0
3.304863,2.117026,0
3.306766,1.903565,0
3.308843,2.076072,0
3.310792,1.949322,0
3.313120,2.328471,0
3.314961,1.840204,0
3.316885,1.924817,0
3.318765,1.879794,0
3.320791,2.025688,0
3.323082,2.291125,0
3.324801,1.719286,0
3.326722,1.921201,0
3.328666,1.943637,0
3.330953,2.286869,0
3.332780,1.827348,0
3.334826,2.045659,0
3.336739,1.913459,0
3.338731,1.991121,0
3.341007,2.275992,0
3.343051,2.044597,0
3.344650,1.599151,0
3.346936,2.285848,0
3.349011,2.075112,0
3.350879,1.868108,0
3.352783,1.903367,0
3.354502,1.719220,0
3.356706,2.204022,0
3.358662,1.955909,0
3.360820,2.158297,0
3.363398,2.577995,0
3.364772,1.374151,0
3.366907,2.135057,0
3.368777,1.870080,0
3.370823,2.045566,0
3.373157,2.333575,0
3.375002,1.845589,0
3.376769,1.766383,0
3.378658,1.889932,0
3.380954,2.295197,0
3.383104,2.150362,0
3.384876,1.771865,0
3.386757,1.881042,0
3.388984,2.227162,0
3.390996,2.011792,0
3.393238,2.241599,0
3.394978,1.740943,0
3.396742,1.763191,0
3.398708,1.966584,0
3.400811,2.103182,0
3.403250,2.438848,0
3.404973,1.723225,0
3.406797,1.823189,0
3.408957,2.160475,0
3.411104,2.147131,0
3.412787,1.682617,0
3.414781,1.994139,0
3.416690,1.909175,0
3.418931,2.240340,0
3.420917,1.986211,0
3.422664,1.747279,0
3.424757,2.092683,0
3.426907,2.150254,0
3.429012,2.104527,0
3.431011,1.999267,0
3.432820,1.809231,0
3.434716,1.896203,0
3.436899,2.183178,0
3.438826,1.926135,0
3.440784,1.958270,0
3.443191,2.407000,0
3.444927,1.736407,0
3.446755,1.827989,0
3.448843,2.087657,0
3.450777,1.934617,0
3.452974,2.196159,0
3.454859,1.885398,0
3.456772,1.913218,0
3.458956,2.183870,0
3.460801,1.844428,0
3.462815,2.014163,0
3.464919,2.103948,0
3.466784,1.865433,0
3.468844,2.059865,0
3.470997,2.153500,0
3.472986,1.988849,0
3.474956,1.969461,0
3.476728,1.772242,0
3.478663,1.935444,0
3.480633,1.969081,0
3.482621,1.988215,0
3.484622,2.000871,0
3.486663,2.040980,0
3.488619,1.956223,0
3.490644,2.025087,0
3.492629,1.985471,0
3.494635,2.005999,0
3.496677,2.041992,0
3.498645,1.967923,0
3.500582,1.937079,0
3.502789,2.206222,0
3.504726,1.937873,0
3.506644,1.917108,0
3.508674,2.030925,0
3.511185,2.510454,0
3.513089,1.904266,0
3.514740,1.650726,0
3.516714,1.973846,0
3.518710,1.996354,0
3.520902,2.191588,0
3.522812,1.909863,0
3.524705,1.892987,0
3.526900,2.195127,0
3.528935,2.035546,0
3.530748,1.812574,0
3.533088,2.339984,0
3.534917,1.829141,0
3.536692,1.774622,0
3.538929,2.237021,0
3.540905,1.976114,0
3.542858,1.953143,0
3.544894,2.036474,0
3.546781,1.886364,0
3.548789,2.008659,0
3.550650,1.860900,0
3.552803,2.152860,0
3.554778,1.974997,0
3.556772,1.994266,0
3.558953,2.180631,0
3.560978,2.025037,0
3.562910,1.931808,0
3.564699,1.789453,0
3.566651,1.951806,0
3.568939,2.287546,0
3.570714,1.774874,0
3.573010,2.296544,0
3.574706,1.695605,0
3.576772,2.066098,0
3.578893,2.120983,0
3.580903,2.010410,0
3.582811,1.907754,0
3.584708,1.897513,0
3.586885,2.176821,0
3.588921,2.035717,0
3.590748,1.826686,0
3.593134,2.386312,0
3.594907,1.773256,0
3.596891,1.983901,0
3.598909,2.017741,0
3.600932,2.023345,0
3.602724,1.792007,0
3.604724,2.000048,0
3.606650,1.925888,0
3.608915,2.264426,0
3.610831,1.916788,0
3.613160,2.328266,0
3.614843,1.683153,0
3.616680,1.837007,0
3.618705,2.025412,0
3.620697,1.991718,0
3.623039,2.341918,0
3.624878,1.838841,0
3.626676,1.798048,0
3.628691,2.015540,0
3.630858,2.167144,0
3.632972,2.114001,0
3.634692,1.719315,0
3.636685,1.993225,0
3.638906,2.221297,0
3.640745,1.838661,0
3.642796,2.050648,0
3.644726,1.930747,0
3.646769,2.042436,0
3.648801,2.032175,0
3.650786,1.985255,0
3.652813,2.026499,0
3.654699,1.886702,0
3.656914,2.214336,0
3.658747,1.833246,0
3.660883,2.136458,0
3.662877,1.993596,0
3.664660,1.783066,0
3.666803,2.143324,0
3.668743,1.939387,0
3.670877,2.134591,0
3.672707,1.829259,0
3.674704,1.997413,0
3.676652,1.947502,0
3.678888,2.236951,0
3.680690,1.801710,0
3.683232,2.542114,0
3.684886,1.653461,0
3.686751,1.865261,0
3.688970,2.218635,0
3.690921,1.951568,0
3.692787,1.865937,0
3.694902,2.114737,0
3.696793,1.891450,0
3.698668,1.874948,0
3.700671,2.002299,0
3.702712,2.041538,0
3.704795,2.082556,0
3.706774,1.979506,0
3.708807,2.033075,0
3.710722,1.914912,0
3.712579,1.856322,0
3.714876,2.297382,0
3.716789,1.913189,0
3.718733,1.943504,0
3.720902,2.169603,0
3.722770,1.867656,0
3.724786,2.015950,0
3.726902,2.116682,0
3.728561,1.658735,0
3.730819,2.257647,0
3.732704,1.884830,0
3.734675,1.971605,0
3.736710,2.034670,0
3.738687,1.977215,0
3.740793,2.105490,0
3.742639,1.846506,0
3.744779,2.139919,0
3.746691,1.912145,0
3.748926,2.234377,0
3.750945,2.019677,0
3.752836,1.890454,0
3.754771,1.935725,0
3.756914,2.142601,0
3.758943,2.028505,0
3.760721,1.778013,0
3.762708,1.987333,0
3.764672,1.964398,0
3.766746,2.073205,0
3.768688,1.942371,0
3.770930,2.241631,0
3.772725,1.795115,0
3.774723,1.998270,0
3.776653,1.930132,0
3.778780,2.126613,0
3.780809,2.029233,0
3.782640,1.830897,0
3.784901,2.261271,0
3.786809,1.908084,0
3.788742,1.932496,0
3.790911,2.169740,0
3.792748,1.836455,0
3.794713,1.965063,0
3.796891,2.177789,0
3.798788,1.897391,0
3.800755,1.966508,0
3.802693,1.938559,0
3.804906,2.212781,0
3.806783,1.877370,0
3.808760,1.976528,0
3.810724,1.964114,0
3.812704,1.979691,0
3.814901,2.197717,0
3.816726,1.824675,0
3.818719,1.993103,0
3.820904,2.184612,0
3.822784,1.880172,0
3.824919,2.134940,0
3.826726,1.807293,0
3.828717,1.990894,0
3.830706,1.989118,0
3.832792,2.086022,0
3.834950,2.158307,0
3.836760,1.809018,0
3.838923,2.163198,0
3.840671,1.748308,0
3.843029,2.357829,0
3.844885,1.856102,0
3.846705,1.820331,0
3.848792,2.087027,0
3.850669,1.876444,0
3.852724,2.054880,0
3.854704,1.980808,0
3.856596,1.891133,0
3.858940,2.344240,0
3.860755,1.815585,0
3.862690,1.934958,0
3.864855,2.165073,0
3.866677,1.821772,0
3.868886,2.208780,0
3.870732,1.846257,0
3.872814,2.081593,0
3.874725,1.911609,0
3.876927,2.201137,0
3.878685,1.758887,0
3.880935,2.249792,0
3.882755,1.819951,0
3.884857,2.102009,0
3.886675,1.818257,0
3.888879,2.203094,0
3.890672,1.793042,0
3.892746,2.074677,0
3.894930,2.184042,0
3.896722,1.791776,0
3.898942,2.219593,0
3.900766,1.824272,0
3.902583,1.817174,0
3.904735,2.151843,0
3.906794,2.059274,0
3.908864,2.069891,0
3.911730,2.866061,0
3.912969,1.238489,0
3.914813,1.844307,0
3.916838,2.024560,0
3.918885,2.047680,0
3.920960,2.074959,0
3.922772,1.812060,0
3.924761,1.989174,0
3.926608,1.846885,0
3.928991,2.382852,0
3.930890,1.898983,0
3.932859,1.968909,0
3.934776,1.917217,0
3.936750,1.974101,0
3.938869,2.118456,0
3.940713,1.844328,0
3.942801,2.087751,0
3.944823,2.021750,0
3.946769,1.945873,0
3.949050,2.281168,0
3.951025,1.975033,0
3.953275,2.250360,0
3.954765,1.489680,0
3.956754,1.989236,0
3.958806,2.052389,0
3.960707,1.901076,0
3.962924,2.216530,0
3.964795,1.870933,0
3.966900,2.104816,0
3.969057,2.157476,0
3.970761,1.703276,0
3.973224,2.463048,0
3.974979,1.755423,0
3.976687,1.708430,0
3.978722,2.034885,0
3.980707,1.985011,0
3.982746,2.038863,0
3.984703,1.957081,0
3.986683,1.980140,0
3.988748,2.065056,0
3.990617,1.868515,0
3.992838,2.220869,0
3.994698,1.860456,0
3.996684,1.985586,0
3.998676,1.991946,0
4.000603,1.927425,0
4.002703,2.100179,0
4.004711,2.007508,0
4.006648,1.937334,0
4.008759,2.110239,0
4.011187,2.428348,0
4.012981,1.794232,0
4.014752,1.771182,0
4.016894,2.141371,0
4.018734,1.840175,0
4.020599,1.865182,0
4.023102,2.503199,0
4.024927,1.824550,0
4.026755,1.827807,0
4.028553,1.798575,0
4.030493,1.939560,0
4.032501,2.008507,0
4.034609,2.108030,0
4.036756,2.146424,0
4.038649,1.893476,0
4.040773,2.123903,0
4.042821,2.048359,0
4.044781,1.959123,0
4.046752,1.971416,0
4.048852,2.100387,0
4.050835,1.982563,0
4.052858,2.022682,0
4.054856,1.998302,0
4.056759,1.903321,0
4.058844,2.084799,0
4.060708,1.863924,0
4.062640,1.932246,0
4.064654,2.014276,0
4.066755,2.100907,0
4.068980,2.224470,0
4.070991,2.011459,0
4.073220,2.228278,0
4.074821,1.601909,0
4.076572,1.750745,0
4.078560,1.987521,0
4.080543,1.983549,0
4.082659,2.115474,0
4.084556,1.897608,0
4.086699,2.142534,0
4.088695,1.996163,0
4.090702,2.006554,0
4.092633,1.930975,0
4.094688,2.055438,0
4.096756,2.068479,0
4.098716,1.959105,0
4.100648,1.932268,0
4.102862,2.213865,0
4.104813,1.951006,0
4.106752,1.939345,0
4.108715,1.963335,0
4.110734,2.018315,0
4.112644,1.910155,0
4.114693,2.049107,0
4.116769,2.076045,0
4.118765,1.996343,0
4.120751,1.985833,0
4.122796,2.044459,0
4.124790,1.994569,0
4.126770,1.980221,0
4.128597,1.826338,0
4.130670,2.072842,0
4.132743,2.073301,0
4.134729,1.986228,0
4.136780,2.050443,0
4.138620,1.840636,0
4.140701,2.081019,0
4.143026,2.324811,0
4.144760,1.733860,0
4.146741,1.981418,0
4.148508,1.766839,0
4.150727,2.219211,0
4.152755,2.027321,0
4.154744,1.988861,0
4.156783,2.039327,0
4.158800,2.017045,0
4.160861,2.061166,0
4.162955,2.094101,0
4.164616,1.660980,0
4.166653,2.036319,0
4.168630,1.977373,0
4.170675,2.045079,0
4.172641,1.965553,0
4.174607,1.966371,0
4.176670,2.062741,0
4.178634,1.964475,0
4.180694,2.059593,0
4.183009,2.315348,0
4.184759,1.749577,0
4.186732,1.973596,0
4.188754,2.021361,0
4.190731,1.977070,0
4.192765,2.034633,0
4.194548,1.782538,0
4.196591,2.042920,0
4.198737,2.146566,0
4.200817,2.079761,0
4.202753,1.935819,0
4.204817,2.064365,0
4.206718,1.900325,0
4.208797,2.079327,0
4.210685,1.888252,0
4.212689,2.004307,0
4.214704,2.014968,0
4.216804,2.099260,0
4.218880,2.076638,0
4.220787,1.906865,0
4.222863,2.076081,0
4.224774,1.910441,0
4.226770,1.996371,0
4.228748,1.977755,0
4.230675,1.926703,0
4.232804,2.129298,0
4.234809,2.004736,0
4.236785,1.976856,0
4.238835,2.049719,0
4.240813,1.977465,0
4.243158,2.345718,0
4.244769,1.610940,0
4.246721,1.951742,0
4.248716,1.995020,0
4.250877,2.160486,0
4.253054,2.177616,0
4.254669,1.615315,0
4.256647,1.977235,0
4.258966,2.318825,0
4.260988,2.022702,0
4.263178,2.190256,0
4.264930,1.751547,0
4.266687,1.757365,0
4.268764,2.076997,0
4.270757,1.992467,0
4.273065,2.308273,0
4.274666,1.600735,0
4.276896,2.230275,0
4.278668,1.771620,0
4.280784,2.116160,0
4.282954,2.169617,0
4.284708,1.754862,0
4.286744,2.035789,0
4.288867,2.122568,0
4.290952,2.085005,0
4.292836,1.884445,0
4.294998,2.161388,0
4.296891,1.893563,0
4.298881,1.989899,0
4.300897,2.015628,0
4.302798,1.901655,0
4.304795,1.996591,0
4.306775,1.980046,0
4.308595,1.820395,0
4.310808,2.212913,0
4.312838,2.029267,0
4.314836,1.998394,0
4.316809,1.972832,0
4.318669,1.860468,0
4.320671,2.001489,0
4.322683,2.012526,0
4.324773,2.090122,0
4.326686,1.912339,0
4.328782,2.096536,0
4.330753,1.971052,0
4.333177,2.423717,0
4.334941,1.764313,0
4.336919,1.977178,0
4.338885,1.966510,0
4.340936,2.050756,0
4.343154,2.218225,0
4.344707,1.552636,0
4.346792,2.085063,0
4.348983,2.191255,0
4.350671,1.687664,0
4.353151,2.480140,0
4.354930,1.779041,0
4.356943,2.012873,0
4.358920,1.977445,0
4.361063,2.142915,0
4.362717,1.653565,0
4.364919,2.202777,0
4.366782,1.862954,0
4.368953,2.170246,0
4.370953,2.000789,0
4.373147,2.193762,0
4.374670,1.523159,0
4.376899,2.228974,0
4.378932,2.032285,0
4.380707,1.775823,0
4.383155,2.447445,0
4.384909,1.753880,0
4.386924,2.015545,0
4.388930,2.005831,0
4.390969,2.038616,0
4.392756,1.787725,0
4.394739,1.982495,0
4.396687,1.947950,0
4.398794,2.107119,0
4.400675,1.880903,0
4.402950,2.274791,0
4.404732,1.781823,0
4.406651,1.919534,0
4.408712,2.060485,0
4.410768,2.056760,0
4.413262,2.493354,0
4.414952,1.689900,0
4.416917,1.965144,0
4.419163,2.245854,0
4.420920,1.757605,0
4.422863,1.942553,0
4.424721,1.858731,0
4.426675,1.953997,0
4.428914,2.238295,0
4.430928,2.014740,0
4.433156,2.227833,0
4.434954,1.797543,0
4.436897,1.942866,0
4.438948,2.050924,0
4.440926,1.978254,0
4.442765,1.838967,0
4.444733,1.968370,0
4.446555,1.821469,0
4.448688,2.133775,0
4.450678,1.989635,0
4.453011,2.332882,0
4.454615,1.604061,0
4.456788,2.173203,0
4.458810,2.021763,0
4.460553,1.742737,0
4.462959,2.405927,0
4.464622,1.663508,0
4.466767,2.145271,0
4.468498,1.731002,0
4.470697,2.198657,0
4.472706,2.008439,0
4.474701,1.995022,0
4.476655,1.954851,0
4.478879,2.223391,0
4.480835,1.956442,0
4.483001,2.165553,0
4.484833,1.832122,0
4.486721,1.887746,0
4.488713,1.992260,0
4.490713,2.000527,0
4.492761,2.047063,0
4.494680,1.919251,0
4.496692,2.012498,0
