t_sys,q_FR_hip,dq_FR_hip,tau_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf
4993.955165,0.01894632,-0.08913705,0.00000000,0.65125370,0.03875524,0.27212110,-1.43737519,0.00000000,6.44844532,-0.02236772,-0.01550210,-0.17316797,0.70333105,-0.04263076,-0.64319533,-1.45481491,0.02022013,7.63382149,0.05836260,0.08913705,0.22264454,0.82086301,0.00387552,-0.27212110,-1.47285497,0.00000000,7.01742601,-0.03144586,-0.00775105,0.59371877,0.74604714,-0.00775105,1.11322272,-1.48350239,-0.01213207,7.68123674
4993.957253,0.01900688,0.00387552,0.02473828,0.65125370,0.03875524,0.27212110,-1.43737519,0.00000000,6.44844532,-0.02236772,-0.03875524,-0.12369141,0.70333105,-0.03875524,-0.64319533,-1.45483077,-0.00808805,7.58640671,0.05830204,-0.04263076,0.22264454,0.82086301,0.05425733,-0.27212110,-1.47287083,-0.03235220,7.06484079,-0.03138530,0.07363495,0.64319533,0.74604714,-0.01550210,1.06374609,-1.48350239,-0.02224214,7.68123674
4993.959267,0.01900688,0.00000000,0.02473828,0.65122342,-0.00387552,0.27212110,-1.43737519,-0.01617610,6.44844532,-0.02236772,-0.05038181,-0.14842969,0.70333105,-0.03875524,-0.64319533,-1.45481491,0.02022013,7.58640671,0.05836260,0.05813286,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.00202201,7.06484079,-0.03141558,0.04263076,0.59371877,0.74604714,-0.03100419,1.08848441,-1.48348653,0.00808805,7.68123674
4993.961225,0.01900688,-0.00387552,0.04947656,0.65125370,0.03875524,0.27212110,-1.43737519,-0.02022013,6.44844532,-0.02236772,-0.06200838,-0.17316797,0.70333105,-0.03875524,-0.64319533,-1.45483077,0.01617610,7.63382149,0.05833232,0.00775105,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.00606604,7.01742601,-0.03147614,-0.07751048,0.64319533,0.74604714,-0.03100419,1.08848441,-1.48348653,0.01213207,7.77606678
4993.963264,0.01903716,0.07751048,0.04947656,0.65125370,0.03875524,0.27212110,-1.43737519,-0.00606604,6.44844532,-0.02233744,-0.00387552,-0.12369141,0.70333105,-0.03875524,-0.69267190,-1.45481491,0.02426415,7.63382149,0.05830204,-0.03487971,0.24738282,0.82089329,0.05813286,-0.27212110,-1.47285497,-0.01213207,7.01742601,-0.03147614,-0.07751048,0.64319533,0.74604714,-0.00775105,1.11322272,-1.48348653,0.01617610,7.77606678
4993.965274,0.01903716,0.06588390,0.07421485,0.65122342,0.03875524,0.27212110,-1.43739092,-0.04852830,6.44844532,-0.02233744,-0.00387552,-0.07421485,0.70336133,0.01162657,-0.66793358,-1.45481491,0.02022013,7.58640671,0.05830204,-0.03487971,0.24738282,0.82086301,0.02325314,-0.32159767,-1.47285497,-0.02224214,7.06484079,-0.03141558,0.02712867,0.59371877,0.74604714,-0.02712867,1.11322272,-1.48348653,-0.02628616,7.68123674
4993.967226,0.01897660,-0.08138600,0.02473828,0.65122342,0.00000000,0.24738282,-1.43739092,-0.04448427,6.49586058,-0.02230716,0.05813286,-0.17316797,0.70333105,-0.04650629,-0.66793358,-1.45479906,0.04852830,7.63382149,0.05833232,0.03875524,0.22264454,0.82086301,0.01162657,-0.32159767,-1.47285497,-0.01819811,7.01742601,-0.03147614,-0.06588390,0.59371877,0.74607742,0.01550210,1.11322272,-1.48350239,-0.01819811,7.68123674
4993.969263,0.01897660,-0.09301257,0.04947656,0.65125370,0.03875524,0.24738282,-1.43737519,-0.00202201,6.49586058,-0.02236772,-0.07751048,-0.17316797,0.70333105,-0.04263076,-0.66793358,-1.45483077,-0.01011006,7.58640671,0.05833232,0.05425733,0.22264454,0.82086301,0.00000000,-0.34633595,-1.47285497,-0.01819811,7.01742601,-0.03144586,-0.00775105,0.59371877,0.74607742,0.01937762,1.16269922,-1.48348653,0.01011006,7.68123674
4993.971036,0.01900688,-0.04263076,0.04947656,0.65122342,0.00000000,0.24738282,-1.43737519,-0.01011006,6.49586058,-0.02233744,-0.01550210,-0.14842969,0.70336133,0.01937762,-0.66793358,-1.45481491,0.01213207,7.58640671,0.05830204,0.00387552,0.24738282,0.82086301,0.00775105,-0.27212110,-1.47283924,0.01011006,7.01742601,-0.03144586,0.00000000,0.56898046,0.74604714,-0.05425733,1.11322272,-1.48348653,-0.01819811,7.68123674
4993.973239,0.01900688,-0.04650629,0.07421485,0.65122342,0.00000000,0.24738282,-1.43735933,0.02022013,6.49586058,-0.02233744,-0.02712867,-0.17316797,0.70330077,-0.09301257,-0.69267190,-1.45481491,0.01819811,7.49157619,0.05830204,0.06975943,0.22264454,0.82086301,0.00775105,-0.32159767,-1.47285497,-0.02022013,7.01742601,-0.03141558,0.05813286,0.56898046,0.74604714,-0.02325314,1.16269922,-1.48348653,0.01213207,7.68123674
4993.975485,0.01900688,-0.05813286,0.07421485,0.65122342,0.00000000,0.24738282,-1.43735933,0.01213207,6.44844532,-0.02233744,-0.03100419,-0.12369141,0.70336133,0.01162657,-0.66793358,-1.45483077,0.00000000,7.63382149,0.05827177,-0.02325314,0.22264454,0.82086301,0.00000000,-0.32159767,-1.47285497,-0.02022013,7.06484079,-0.03141558,0.06588390,0.56898046,0.74604714,-0.04650629,1.11322272,-1.48348653,0.00202201,7.68123674
4993.977220,0.01900688,-0.05813286,0.07421485,0.65122342,0.00000000,0.24738282,-1.43737519,-0.00404402,6.40103054,-0.02233744,-0.03100419,-0.12369141,0.70336133,0.01937762,-0.64319533,-1.45481491,0.01213207,7.68123674,0.05827177,-0.02325314,0.22264454,0.82086301,0.01550210,-0.34633595,-1.47285497,-0.02022013,7.06484079,-0.03147614,-0.05038181,0.56898046,0.74604714,-0.04650629,1.11322272,-1.48348653,0.00202201,7.68123674
4993.979370,0.01903716,-0.01550210,0.02473828,0.65125370,0.05038181,0.24738282,-1.43737519,-0.00202201,6.44844532,-0.02233744,-0.02712867,-0.14842969,0.70333105,-0.03875524,-0.66793358,-1.45483077,-0.01011006,7.58640671,0.05830204,0.01937762,0.22264454,0.82086301,0.01550210,-0.34633595,-1.47285497,-0.01415409,7.06484079,-0.03144586,0.02712867,0.56898046,0.74607742,0.01162657,1.11322272,-1.48348653,0.01415409,7.77606678
4993.981279,0.01903716,0.03487971,0.07421485,0.65122342,0.00000000,0.24738282,-1.43739092,-0.03235220,6.44844532,-0.02233744,-0.05813286,-0.14842969,0.70333105,-0.03875524,-0.66793358,-1.45483077,-0.01011006,7.58640671,0.05830204,0.01550210,0.22264454,0.82086301,0.00775105,-0.32159767,-1.47283924,0.01213207,7.11225605,-0.03144586,0.00000000,0.54424220,0.74604714,-0.04263076,1.11322272,-1.48348653,0.01213207,7.68123674
4993.983277,0.01906744,-0.03487971,0.02473828,0.65122342,0.00000000,0.27212110,-1.43737519,-0.01011006,6.40103054,-0.02230716,0.01937762,-0.22264454,0.70333105,0.01937762,-0.66793358,-1.45481491,0.02022013,7.58640671,0.05830204,0.01937762,0.22264454,0.82086301,0.01550210,-0.27212110,-1.47285497,-0.01415409,7.01742601,-0.03144586,0.01550210,0.59371877,0.74604714,-0.04650629,1.11322272,-1.48348653,0.00000000,7.77606678
4993.985030,0.01897660,-0.06975943,0.02473828,0.65122342,0.00000000,0.27212110,-1.43737519,-0.01011006,6.40103054,-0.02233744,-0.03487971,-0.22264454,0.70333105,-0.01937762,-0.66793358,-1.45481491,0.02426415,7.58640671,0.05833232,0.05813286,0.22264454,0.82089329,0.06588390,-0.27212110,-1.47283924,0.00808805,7.06484079,-0.03144586,-0.02325314,0.59371877,0.74604714,-0.04650629,1.11322272,-1.48350239,-0.01617610,7.68123674
4993.987024,0.01900688,0.01937762,0.02473828,0.65122342,-0.02325314,0.27212110,-1.43737519,-0.00808805,6.44844532,-0.02233744,-0.03875524,-0.14842969,0.70333105,-0.01162657,-0.66793358,-1.45481491,0.01213207,7.58640671,0.05830204,0.00000000,0.24738282,0.82089329,0.06588390,-0.27212110,-1.47283924,0.01213207,7.06484079,-0.03141558,0.03875524,0.59371877,0.74604714,-0.03875524,1.16269922,-1.48348653,0.02830817,7.68123674
4993.989069,0.01894632,-0.01550210,0.00000000,0.65122342,-0.01937762,0.32159767,-1.43737519,-0.00404402,6.49586058,-0.02236772,-0.05813286,-0.22264454,0.70333105,-0.00387552,-0.69267190,-1.45483077,-0.00606604,7.63382149,0.05830204,-0.03100419,0.22264454,0.82086301,0.01162657,-0.27212110,-1.47283924,0.02022013,7.01742601,-0.03138530,0.08138600,0.59371877,0.74607742,0.00000000,1.11322272,-1.48348653,0.01819811,7.63382149
4993.991246,0.01900688,0.03875524,0.02473828,0.65122342,-0.01937762,0.32159767,-1.43737519,-0.00606604,6.49586058,-0.02236772,-0.08526152,-0.17316797,0.70333105,-0.00387552,-0.69267190,-1.45481491,0.02022013,7.58640671,0.05833232,0.04263076,0.27212110,0.82089329,0.06200838,-0.27212110,-1.47285497,-0.02426415,7.06484079,-0.03141558,0.05038181,0.59371877,0.74604714,-0.03875524,1.16269922,-1.48348653,0.01617610,7.68123674
4993.993233,0.01897660,-0.02712867,-0.02473828,0.65125370,0.04650629,0.32159767,-1.43737519,-0.01415409,6.40103054,-0.02233744,0.00000000,-0.24738282,0.70330077,-0.06588390,-0.69267190,-1.45479906,-0.01011006,7.58640671,0.05833232,0.04263076,0.27212110,0.82086301,0.00775105,-0.32159767,-1.47285497,-0.01011006,7.06484079,-0.03141558,0.05038181,0.59371877,0.74607742,0.00387552,1.08848441,-1.48348653,0.02628616,7.63382149
4993.995264,0.01897660,-0.03100419,-0.02473828,0.65125370,0.03100419,0.32159767,-1.43735933,0.01617610,6.44844532,-0.02233744,0.00775105,-0.14842969,0.70333105,-0.00387552,-0.74214846,-1.45479906,0.05459433,7.63382149,0.05830204,0.00000000,0.27212110,0.82089329,0.06975943,-0.27212110,-1.47283924,0.01213207,7.01742601,-0.03141558,0.05038181,0.64319533,0.74601692,-0.09688810,1.11322272,-1.48348653,0.01819811,7.63382149
4993.997318,0.01897660,-0.03100419,-0.02473828,0.65125370,0.01162657,0.32159767,-1.43739092,-0.04650629,6.44844532,-0.02233744,0.00775105,-0.14842969,0.70333105,-0.00387552,-0.69267190,-1.45481491,0.02022013,7.58640671,0.05833232,0.03875524,0.22264454,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.02224214,7.06484079,-0.03141558,0.04263076,0.64319533,0.74604714,-0.03875524,1.16269922,-1.48348653,0.01617610,7.63382149
4993.999298,0.01897660,0.01162657,0.04947656,0.65125370,0.03875524,0.32159767,-1.43737519,-0.02022013,6.44844532,-0.02236772,-0.05425733,-0.14842969,0.70330077,-0.03875524,-0.69267190,-1.45483077,0.00404402,7.49157619,0.05839288,0.13176781,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47283924,-0.01213207,7.01742601,-0.03144586,-0.01550210,0.59371877,0.74604714,-0.03875524,1.16269922,-1.48348653,0.01617610,7.63382149
4994.001305,0.01897660,0.00775105,0.02473828,0.65125370,0.03875524,0.32159767,-1.43737519,-0.02022013,6.44844532,-0.02233744,0.01162657,-0.14842969,0.70330077,-0.03875524,-0.69267190,-1.45483077,0.00404402,7.49157619,0.05833232,0.02325314,0.24738282,0.82086301,0.00775105,-0.27212110,-1.47283924,-0.01213207,7.01742601,-0.03141558,0.03875524,0.56898046,0.74604714,-0.03875524,1.16269922,-1.48348653,0.02426415,7.63382149
4994.002961,0.01897660,0.01937762,0.02473828,0.65125370,0.02712867,0.27212110,-1.43737519,-0.00808805,6.40103054,-0.02233744,0.01550210,-0.22264454,0.70330077,-0.05813286,-0.69267190,-1.45481491,0.02426415,7.58640671,0.05836260,0.07751048,0.24738282,0.82086301,0.00000000,-0.34633595,-1.47285497,-0.01213207,7.06484079,-0.03147614,-0.07363495,0.56898046,0.74604714,-0.03875524,1.16269922,-1.48348653,0.01617610,7.63382149
4994.005019,0.01897660,0.01937762,-0.04947656,0.65122342,-0.00775105,0.27212110,-1.43735933,0.02224214,6.49586058,-0.02236772,-0.03100419,-0.14842969,0.70330077,-0.05813286,-0.69267190,-1.45483077,0.00000000,7.49157619,0.05836260,0.08526152,0.24738282,0.82086301,0.00000000,-0.34633595,-1.47283924,0.00404402,7.11225605,-0.03138530,0.08526152,0.56898046,0.74604714,-0.04263076,1.11322272,-1.48350239,-0.00404402,7.68123674
4994.007287,0.01891604,-0.07751048,0.00000000,0.65122342,-0.00775105,0.27212110,-1.43735933,0.00404402,6.44844532,-0.02233744,-0.02712867,-0.17316797,0.70333105,-0.00387552,-0.69267190,-1.45483077,0.02022013,7.49157619,0.05833232,0.01937762,0.24738282,0.82086301,0.00000000,-0.32159767,-1.47283924,0.00606604,7.06484079,-0.03138530,0.08526152,0.56898046,0.74604714,-0.03487971,1.11322272,-1.48350239,0.00606604,7.58640671
4994.009354,0.01891604,-0.07751048,0.00000000,0.65122342,-0.01162657,0.27212110,-1.43735933,0.01011006,6.44844532,-0.02233744,-0.02712867,-0.17316797,0.70336133,0.05813286,-0.66793358,-1.45484650,-0.01213207,7.49157619,0.05833232,0.01937762,0.24738282,0.82086301,0.00000000,-0.32159767,-1.47285497,-0.02628616,7.06484079,-0.03144586,0.03875524,0.54424220,0.74607742,-0.04263076,1.11322272,-1.48350239,0.01617610,7.58640671
4994.011180,0.01891604,-0.05813286,0.00000000,0.65125370,0.03875524,0.27212110,-1.43737519,-0.02022013,6.49586058,-0.02236772,-0.00387552,-0.24738282,0.70330077,-0.04650629,-0.66793358,-1.45483077,0.00000000,7.44416142,0.05830204,-0.04263076,0.22264454,0.82086301,0.02325314,-0.24738282,-1.47283924,0.00808805,7.06484079,-0.03141558,0.03875524,0.56898046,0.74607742,0.01937762,1.16269922,-1.48350239,0.01617610,7.58640671
4994.013227,0.01894632,-0.00387552,0.02473828,0.65128398,0.07363495,0.27212110,-1.43737519,-0.02426415,6.44844532,-0.02236772,0.01550210,-0.22264454,0.70333105,-0.00387552,-0.69267190,-1.45483077,0.00606604,7.49157619,0.05833232,0.00000000,0.24738282,0.82089329,0.05813286,-0.32159767,-1.47283924,0.00606604,7.20708609,-0.03147614,-0.07363495,0.56898046,0.74604714,-0.05038181,1.11322272,-1.48350239,-0.02224214,7.49157619
4994.015241,0.01894632,-0.01162657,0.00000000,0.65128398,0.08913705,0.24738282,-1.43737519,0.01011006,6.49586058,-0.02239799,-0.03875524,-0.14842969,0.70333105,0.00000000,-0.69267190,-1.45483077,0.01415409,7.49157619,0.05830204,-0.01937762,0.22264454,0.82086301,0.00000000,-0.32159767,-1.47285497,-0.02022013,7.11225605,-0.03144586,0.01937762,0.59371877,0.74604714,-0.05038181,1.11322272,-1.48350239,0.01617610,7.68123674
4994.017225,0.01894632,-0.01162657,0.00000000,0.65125370,0.02712867,0.27212110,-1.43737519,-0.03235220,6.49586058,-0.02242827,-0.08526152,-0.22264454,0.70330077,-0.04650629,-0.66793358,-1.45484650,-0.01415409,7.49157619,0.05833232,0.00387552,0.22264454,0.82086301,0.00000000,-0.32159767,-1.47285497,-0.02426415,7.11225605,-0.03141558,0.06200838,0.54424220,0.74604714,-0.03875524,1.11322272,-1.48351812,0.03235220,7.58640671
4994.019252,0.01894632,-0.00387552,-0.02473828,0.65128398,0.09301257,0.27212110,-1.43737519,-0.02022013,6.49586058,-0.02236772,-0.00775105,-0.22264454,0.70330077,-0.06200838,-0.69267190,-1.45483077,0.01213207,7.63382149,0.05833232,0.00000000,0.22264454,0.82086301,0.00775105,-0.34633595,-1.47285497,-0.02022013,7.11225605,-0.03144586,0.00000000,0.56898046,0.74607742,0.01550210,1.16269922,-1.48351812,-0.01819811,7.63382149
4994.021253,0.01894632,0.00000000,0.02473828,0.65122342,-0.01937762,0.27212110,-1.43735933,0.01011006,6.49586058,-0.02239799,-0.05038181,-0.22264454,0.70333105,0.01937762,-0.69267190,-1.45481491,0.04246226,7.49157619,0.05833232,0.01937762,0.24738282,0.82086301,0.00387552,-0.32159767,-1.47285497,-0.02224214,7.11225605,-0.03141558,0.05425733,0.56898046,0.74604714,-0.03875524,1.16269922,-1.48351812,-0.01819811,7.63382149
4994.023034,0.01894632,-0.01162657,0.00000000,0.65122342,-0.03875524,0.27212110,-1.43734360,0.03235220,6.44844532,-0.02239799,-0.04650629,-0.24738282,0.70333105,0.00000000,-0.66793358,-1.45481491,0.04852830,7.49157619,0.05836260,0.06588390,0.27212110,0.82086301,0.00387552,-0.34633595,-1.47283924,0.00202201,7.11225605,-0.03147614,-0.07363495,0.59371877,0.74604714,-0.02712867,1.11322272,-1.48348653,0.03235220,7.63382149
4994.025285,0.01891604,-0.05038181,0.02473828,0.65125370,0.01937762,0.24738282,-1.43737519,-0.01617610,6.44844532,-0.02236772,0.00000000,-0.14842969,0.70333105,-0.00775105,-0.64319533,-1.45483077,0.00808805,7.63382149,0.05833232,0.01162657,0.22264454,0.82086301,0.00387552,-0.27212110,-1.47283924,0.00606604,7.11225605,-0.03144586,0.00775105,0.56898046,0.74604714,-0.02325314,1.16269922,-1.48350239,0.00606604,7.58640671
4994.027036,0.01894632,-0.01937762,0.02473828,0.65122342,-0.03100419,0.24738282,-1.43737519,-0.01617610,6.44844532,-0.02239799,-0.08526152,-0.17316797,0.70333105,-0.05425733,-0.64319533,-1.45483077,0.00808805,7.63382149,0.05830204,-0.01550210,0.22264454,0.82086301,0.00387552,-0.27212110,-1.47283924,0.00606604,7.11225605,-0.03144586,-0.02325314,0.54424220,0.74604714,-0.02325314,1.16269922,-1.48350239,0.00606604,7.58640671
4994.028922,0.01900688,0.05425733,0.00000000,0.65122342,-0.04650629,0.32159767,-1.43737519,-0.01617610,6.44844532,-0.02236772,0.00387552,-0.12369141,0.70336133,0.00000000,-0.56898046,-1.45484650,-0.04448427,7.49157619,0.05830204,0.00000000,0.22264454,0.82086301,0.00000000,-0.32159767,-1.47283924,-0.00606604,7.20708609,-0.03144586,-0.00387552,0.56898046,0.74607742,0.01937762,1.11322272,-1.48348653,0.03639622,7.68123674
4994.031041,0.01894632,-0.03875524,0.04947656,0.65125370,0.01937762,0.32159767,-1.43737519,-0.01415409,6.44844532,-0.02236772,0.00000000,-0.14842969,0.70333105,-0.09301257,-0.56898046,-1.45483077,-0.00202201,7.58640671,0.05833232,0.03875524,0.22264454,0.82086301,0.00387552,-0.27212110,-1.47282338,0.01617610,7.20708609,-0.03144586,0.03875524,0.54424220,0.74607742,0.01937762,1.16269922,-1.48348653,0.00808805,7.58640671
4994.033171,0.01894632,-0.03100419,0.04947656,0.65122342,-0.00775105,0.27212110,-1.43739092,-0.04448427,6.30620050,-0.02236772,0.00000000,-0.24738282,0.70333105,-0.09301257,-0.56898046,-1.45481491,0.02830817,7.58640671,0.05833232,0.05425733,0.22264454,0.82089329,0.06200838,-0.34633595,-1.47283924,-0.01415409,7.20708609,-0.03141558,0.05425733,0.54424220,0.74604714,-0.03875524,1.11322272,-1.48350239,0.00000000,7.49157619
4994.035179,0.01894632,-0.03875524,0.04947656,0.65122342,-0.00775105,0.27212110,-1.43737519,-0.00606604,6.40103054,-0.02233744,0.03875524,-0.17316797,0.70339161,0.05425733,-0.64319533,-1.45479906,0.06268239,7.58640671,0.05830204,0.09688810,0.22264454,0.82089329,0.05813286,-0.34633595,-1.47282338,0.01011006,7.20708609,-0.03141558,0.01162657,0.54424220,0.74604714,-0.02325314,1.11322272,-1.48350239,0.00000000,7.58640671
4994.036934,0.01894632,-0.01550210,0.02473828,0.65125370,0.02325314,0.27212110,-1.43737519,-0.02426415,6.44844532,-0.02233744,0.02325314,-0.22264454,0.70333105,-0.04650629,-0.59371877,-1.45481491,0.02022013,7.49157619,0.05830204,-0.00387552,0.22264454,0.82086301,0.00775105,-0.32159767,-1.47283924,-0.01819811,7.20708609,-0.03144586,0.01162657,0.54424220,0.74604714,-0.02325314,1.11322272,-1.48348653,0.03033019,7.63382149
4994.039227,0.01894632,-0.01162657,0.04947656,0.65122342,-0.05038181,0.32159767,-1.43737519,-0.02426415,6.44844532,-0.02239799,-0.05425733,-0.22264454,0.70336133,0.01937762,-0.64319533,-1.45483077,-0.00606604,7.63382149,0.05833232,0.00387552,0.24738282,0.82086301,0.00387552,-0.32159767,-1.47283924,-0.01819811,7.20708609,-0.03147614,-0.04650629,0.51950395,0.74604714,-0.03875524,1.18743753,-1.48351812,-0.01415409,7.58640671
4994.041181,0.01894632,-0.01550210,0.04947656,0.65128398,0.06200838,0.27212110,-1.43735933,0.01011006,6.40103054,-0.02236772,-0.01550210,-0.22264454,0.70336133,0.00387552,-0.66793358,-1.45479906,0.05459433,7.58640671,0.05830204,-0.00775105,0.22264454,0.82086301,0.00775105,-0.34633595,-1.47283924,-0.02022013,7.11225605,-0.03147614,0.05813286,0.51950395,0.74607742,0.02325314,1.16269922,-1.48350239,0.00606604,7.58640671
4994.043204,0.01894632,-0.02712867,0.00000000,0.65125370,0.02325314,0.32159767,-1.43734360,0.03033019,6.44844532,-0.02236772,-0.01550210,-0.22264454,0.70333105,-0.05038181,-0.64319533,-1.45481491,0.02022013,7.58640671,0.05833232,0.00000000,0.24738282,0.82086301,0.00000000,-0.32159767,-1.47283924,-0.01213207,7.20708609,-0.03144586,0.00000000,0.56898046,0.74604714,-0.03487971,1.11322272,-1.48350239,0.03437421,7.63382149
4994.045069,0.01894632,-0.02325314,0.02473828,0.65125370,-0.00387552,0.32159767,-1.43737519,-0.02224214,6.49586058,-0.02239799,-0.03100419,-0.32159767,0.70333105,-0.05813286,-0.66793358,-1.45483077,-0.00202201,7.63382149,0.05833232,0.03100419,0.24738282,0.82086301,-0.05425733,-0.27212110,-1.47283924,-0.00606604,7.11225605,-0.03144586,0.00000000,0.56898046,0.74604714,-0.03875524,1.08848441,-1.48350239,0.00808805,7.68123674
4994.047003,0.01894632,-0.01550210,0.00000000,0.65125370,0.00000000,0.32159767,-1.43734360,0.03437421,6.49586058,-0.02236772,0.00775105,-0.24738282,0.70333105,-0.02712867,-0.66793358,-1.45484650,-0.01011006,7.58640671,0.05836260,0.00000000,0.24738282,0.82086301,-0.00387552,-0.32159767,-1.47283924,-0.00404402,7.06484079,-0.03144586,-0.01937762,0.59371877,0.74604714,-0.00387552,1.11322272,-1.48348653,0.03841824,7.63382149
4994.049214,0.01894632,-0.03100419,0.02473828,0.65128398,0.06975943,0.32159767,-1.43737519,-0.02022013,6.49586058,-0.02236772,0.00775105,-0.17316797,0.70333105,-0.02712867,-0.66793358,-1.45483077,0.01617610,7.49157619,0.05836260,-0.01162657,0.24738282,0.82086301,0.00387552,-0.32159767,-1.47282338,0.02224214,7.11225605,-0.03144586,0.00775105,0.59371877,0.74604714,-0.01937762,1.06374609,-1.48350239,0.00808805,7.63382149
4994.051063,0.01894632,-0.03875524,-0.02473828,0.65131426,0.11626572,0.32159767,-1.43737519,-0.02022013,6.49586058,-0.02239799,-0.06200838,-0.24738282,0.70333105,0.00387552,-0.66793358,-1.45483077,0.00404402,7.58640671,0.05836260,0.00000000,0.27212110,0.82086301,0.00000000,-0.32159767,-1.47285497,-0.03235220,7.11225605,-0.03144586,-0.03100419,0.64319533,0.74604714,-0.01937762,1.06374609,-1.48350239,0.01415409,7.49157619
4994.053071,0.01894632,-0.03875524,0.00000000,0.65125370,0.00000000,0.32159767,-1.43735933,0.00606604,6.44844532,-0.02236772,-0.01162657,-0.24738282,0.70333105,0.00000000,-0.69267190,-1.45484650,-0.01011006,7.58640671,0.05836260,0.00775105,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.03033019,7.11225605,-0.03144586,-0.06588390,0.59371877,0.74604714,-0.02712867,1.06374609,-1.48350239,0.00202201,7.49157619
4994.055188,0.01891604,-0.06975943,0.00000000,0.65122342,-0.04263076,0.32159767,-1.43737519,-0.00808805,6.44844532,-0.02236772,0.01550210,-0.27212110,0.70330077,-0.05813286,-0.66793358,-1.45483077,0.01213207,7.49157619,0.05836260,0.00387552,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.03033019,7.11225605,-0.03141558,0.03487971,0.59371877,0.74604714,-0.01937762,1.08848441,-1.48351812,-0.01819811,7.58640671
4994.057322,0.01891604,-0.07363495,0.00000000,0.65125370,0.00387552,0.24738282,-1.43735933,0.01213207,6.44844532,-0.02236772,-0.01550210,-0.27212110,0.70330077,-0.05813286,-0.69267190,-1.45483077,0.00404402,7.49157619,0.05836260,0.00000000,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47285497,-0.03235220,7.11225605,-0.03144586,-0.02325314,0.59371877,0.74604714,-0.01937762,1.08848441,-1.48348653,0.02830817,7.68123674
4994.059395,0.01894632,-0.00775105,0.00000000,0.65128398,0.05425733,0.32159767,-1.43737519,-0.02426415,6.49586058,-0.02236772,-0.01550210,-0.27212110,0.70333105,-0.02712867,-0.66793358,-1.45484650,-0.02224214,7.58640671,0.05836260,0.00000000,0.24738282,0.82086301,0.00387552,-0.27212110,-1.47285497,-0.02830817,7.20708609,-0.03144586,-0.02325314,0.59371877,0.74604714,-0.01937762,1.11322272,-1.48350239,0.00404402,7.58640671
4994.061374,0.01894632,-0.00775105,0.00000000,0.65125370,-0.00387552,0.32159767,-1.43737519,-0.02022013,6.49586058,-0.02236772,-0.00387552,-0.17316797,0.70333105,-0.04263076,-0.74214846,-1.45483077,0.00202201,7.44416142,0.05839288,0.00000000,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47283924,-0.00202201,7.20708609,-0.03144586,-0.01937762,0.59371877,0.74604714,-0.02325314,1.08848441,-1.48350239,0.00404402,7.58640671
4994.063021,0.01894632,-0.03100419,0.00000000,0.65122342,0.00387552,0.24738282,-1.43737519,-0.02022013,6.49586058,-0.02236772,-0.00387552,-0.27212110,0.70336133,-0.04263076,-0.69267190,-1.45483077,0.00202201,7.44416142,0.05839288,0.08138600,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47283924,-0.00202201,7.20708609,-0.03141558,0.03875524,0.56898046,0.74604714,-0.02325314,1.08848441,-1.48350239,0.00202201,7.58640671
4994.065375,0.01894632,-0.03100419,0.02473828,0.65122342,0.00387552,0.24738282,-1.43737519,-0.01011006,6.49586058,-0.02236772,-0.00387552,-0.27212110,0.70336133,-0.04263076,-0.69267190,-1.45481491,0.03639622,7.49157619,0.05839288,0.08138600,0.24738282,0.82086301,0.00000000,-0.27212110,-1.47283924,-0.01617610,7.20708609,-0.03141558,0.03875524,0.56898046,0.74604714,-0.02712867,1.11322272,-1.48351812,-0.02830817,7.68123674
4994.067242,0.01891604,-0.09301257,0.00000000,0.65125370,0.03100419,0.24738282,-1.43739092,-0.04852830,6.49586058,-0.02236772,0.00387552,-0.22264454,0.70333105,-0.03875524,-0.66793358,-1.45481491,0.01415409,7.63382149,0.05833232,-0.04650629,0.22264454,0.82086301,0.00775105,-0.27212110,-1.47285497,-0.04852830,7.11225605,-0.03141558,0.06200838,0.56898046,0.74607742,0.01937762,1.16269922,-1.48351812,0.03235220,7.49157619
