t_sys,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
7324.311371684,0.008522115,-0.020240022,-0.015978964,-0.780509770,0.416591108,9.358934402
7324.312995092,-0.017044229,-0.006391586,0.001065264,-0.780509770,0.416591108,9.358934402
7324.315043339,-0.003195793,-0.025566343,-0.001065264,-0.794874966,0.393846184,9.406818390
7324.317080285,-0.007456850,-0.010652643,-0.009587379,-0.794874966,0.393846184,9.406818390
7324.319089851,-0.007456850,-0.003195793,-0.009587379,-0.787692368,0.416591108,9.329007149
7324.321175595,-0.003195793,-0.005326321,-0.003195793,-0.787692368,0.416591108,9.329007149
7324.323096846,-0.008522115,-0.003195793,0.002130529,-0.787692368,0.416591108,9.329007149
7324.325464882,-0.013848436,-0.014913701,0.009587379,-0.767341673,0.399831682,9.343372345
7324.327771595,0.004261057,-0.022370551,0.000000000,-0.767341673,0.399831682,9.343372345
7324.329155417,-0.012783172,-0.009587379,-0.004261057,-0.792480767,0.398634583,9.354146004
7324.331457892,0.004261057,-0.019174758,-0.008522115,-0.792480767,0.398634583,9.354146004
7324.333471071,0.004261057,-0.007456850,0.004261057,-0.792480767,0.398634583,9.354146004
7324.335479051,0.000000000,-0.007456850,0.003195793,-0.774524271,0.423773706,9.352949142
7324.337465356,0.000000000,-0.006391586,-0.002130529,-0.774524271,0.423773706,9.352949142
7324.339492659,-0.011717907,-0.009587379,0.009587379,-0.772130072,0.422576606,9.406818390
7324.341134250,0.007456850,-0.005326321,-0.004261057,-0.772130072,0.422576606,9.406818390
7324.343221633,-0.001065264,-0.012783172,0.004261057,-0.772130072,0.422576606,9.406818390
7324.345077980,-0.010652643,-0.001065264,0.001065264,-0.763750315,0.387860686,9.351752281
7324.347209957,-0.006391586,0.007456850,0.001065264,-0.763750315,0.387860686,9.351752281
7324.349204579,-0.008522115,-0.007456850,0.009587379,-0.776918471,0.393846184,9.287108421
7324.351284445,-0.002130529,-0.009587379,-0.003195793,-0.776918471,0.393846184,9.287108421
7324.353285051,0.003195793,-0.012783172,-0.004261057,-0.776918471,0.393846184,9.287108421
7324.355284654,-0.006391586,-0.006391586,-0.004261057,-0.770932972,0.407014281,9.394847870
7324.357284383,-0.004261057,-0.004261057,0.000000000,-0.770932972,0.407014281,9.394847870
7324.359305697,-0.007456850,-0.005326321,-0.003195793,-0.782903969,0.407014281,9.338583946
7324.361267865,-0.007456850,-0.004261057,-0.003195793,-0.782903969,0.407014281,9.338583946
7324.363378628,-0.006391586,-0.011717907,-0.002130529,-0.782903969,0.407014281,9.338583946
7324.365117515,-0.005326321,0.003195793,0.004261057,-0.760159016,0.418985307,9.311050415
7324.367329232,-0.014913701,0.000000000,-0.006391586,-0.760159016,0.418985307,9.311050415
7324.369506442,0.000000000,-0.007456850,-0.011717907,-0.766144514,0.391451985,9.403226852
7324.371465426,0.009587379,-0.015978964,0.002130529,-0.766144514,0.391451985,9.403226852
7324.373228989,0.000000000,-0.019174758,0.003195793,-0.766144514,0.391451985,9.403226852
7324.375239091,0.004261057,-0.025566343,0.004261057,-0.799663365,0.411802679,9.317035675
7324.377224753,-0.012783172,-0.002130529,-0.012783172,-0.799663365,0.411802679,9.317035675
7324.379487618,0.000000000,-0.008522115,0.006391586,-0.790086567,0.417788208,9.309853554
7324.381134870,0.015978964,-0.009587379,0.004261057,-0.790086567,0.417788208,9.309853554
7324.383463959,-0.011717907,-0.006391586,-0.003195793,-0.790086567,0.417788208,9.309853554
7324.385341441,-0.004261057,-0.002130529,-0.006391586,-0.790086567,0.405817181,9.390059471
7324.387486707,0.007456850,-0.011717907,-0.001065264,-0.790086567,0.405817181,9.390059471
7324.389309335,0.002130529,-0.001065264,0.000000000,-0.803254664,0.396240383,9.302670479
7324.391466410,0.001065264,-0.005326321,-0.008522115,-0.803254664,0.396240383,9.302670479
7324.393482977,0.000000000,-0.008522115,-0.020240022,-0.803254664,0.396240383,9.302670479
7324.395228300,-0.005326321,-0.001065264,-0.006391586,-0.791283667,0.395043284,9.388861656
7324.397249992,-0.012783172,-0.008522115,-0.002130529,-0.791283667,0.395043284,9.388861656
7324.399374474,-0.003195793,-0.009587379,-0.001065264,-0.788889468,0.392649084,9.392453194
7324.401271615,0.004261057,0.001065264,0.009587379,-0.788889468,0.392649084,9.392453194
7324.403315634,0.001065264,-0.004261057,-0.003195793,-0.788889468,0.392649084,9.392453194
7324.405457190,-0.005326321,0.001065264,-0.004261057,-0.785298169,0.398634583,9.336189270
7324.407474264,-0.011717907,-0.004261057,0.005326321,-0.785298169,0.398634583,9.336189270
7324.409336324,-0.012783172,0.001065264,-0.003195793,-0.782903969,0.411802679,9.352949142
7324.411240053,-0.006391586,-0.012783172,-0.001065264,-0.782903969,0.411802679,9.352949142
7324.413277359,-0.002130529,-0.008522115,0.007456850,-0.782903969,0.411802679,9.352949142
7324.415442471,-0.009587379,-0.002130529,0.002130529,-0.792480767,0.414196908,9.320627213
7324.417376568,0.002130529,-0.009587379,0.000000000,-0.792480767,0.414196908,9.320627213
7324.419468062,-0.007456850,-0.007456850,-0.003195793,-0.800860465,0.415394008,9.373299599
7324.421424239,-0.006391586,-0.006391586,-0.001065264,-0.800860465,0.415394008,9.373299599
7324.423470321,-0.005326321,-0.003195793,0.000000000,-0.788889468,0.378283858,9.379284859
7324.425427805,-0.005326321,-0.005326321,-0.001065264,-0.788889468,0.378283858,9.379284859
7324.427328318,-0.013848436,-0.010652643,-0.007456850,-0.788889468,0.378283858,9.379284859
7324.429443961,-0.009587379,-0.015978964,-0.005326321,-0.787692368,0.398634583,9.326612473
7324.431212663,0.001065264,-0.009587379,0.001065264,-0.787692368,0.398634583,9.326612473
7324.433281536,-0.011717907,-0.009587379,0.005326321,-0.772130072,0.414196908,9.329007149
7324.435443953,0.001065264,-0.009587379,0.006391586,-0.772130072,0.414196908,9.329007149
7324.437475629,0.002130529,-0.004261057,-0.010652643,-0.772130072,0.414196908,9.329007149
7324.439468842,-0.014913701,-0.002130529,0.005326321,-0.787692368,0.418985307,9.358934402
7324.441385225,-0.009587379,0.001065264,-0.010652643,-0.787692368,0.418985307,9.358934402
7324.443381784,-0.006391586,-0.012783172,-0.007456850,-0.787692368,0.418985307,9.358934402
7324.445172537,-0.007456850,-0.012783172,-0.002130529,-0.769735873,0.387860686,9.337387085
7324.447397326,-0.015978964,-0.012783172,0.014913701,-0.769735873,0.387860686,9.337387085
7324.449415611,-0.014913701,0.002130529,-0.007456850,-0.784101069,0.389057785,9.336189270
7324.451410685,0.001065264,-0.020240022,0.001065264,-0.784101069,0.389057785,9.336189270
7324.453418280,-0.001065264,-0.009587379,0.003195793,-0.779312670,0.396240383,9.374496460
7324.455291481,0.004261057,-0.017044229,-0.005326321,-0.779312670,0.396240383,9.374496460
7324.457456955,0.001065264,-0.010652643,0.000000000,-0.779312670,0.396240383,9.374496460
7324.459464152,-0.003195793,-0.005326321,0.003195793,-0.763750315,0.412999779,9.360131264
7324.461363910,-0.002130529,-0.013848436,0.001065264,-0.763750315,0.412999779,9.360131264
7324.462997986,-0.004261057,-0.009587379,-0.006391586,-0.791283667,0.399831682,9.358934402
7324.465361197,-0.001065264,0.000000000,-0.009587379,-0.791283667,0.399831682,9.358934402
7324.467484948,-0.010652643,-0.007456850,0.012783172,-0.791283667,0.399831682,9.358934402
7324.469480291,0.006391586,0.006391586,-0.002130529,-0.770932972,0.402225882,9.323021889
7324.471219463,-0.006391586,-0.011717907,0.004261057,-0.770932972,0.402225882,9.323021889
7324.473437619,-0.004261057,-0.013848436,-0.002130529,-0.780509770,0.414196908,9.284713745
7324.475365175,-0.013848436,0.000000000,-0.004261057,-0.780509770,0.414196908,9.284713745
7324.477351760,-0.012783172,-0.013848436,0.005326321,-0.780509770,0.414196908,9.284713745
7324.479185680,-0.008522115,0.007456850,0.002130529,-0.780509770,0.403422982,9.320627213
7324.481469130,-0.007456850,-0.019174758,0.009587379,-0.780509770,0.403422982,9.320627213
7324.483461935,-0.007456850,0.006391586,0.015978964,-0.794874966,0.408211380,9.403226852
7324.485476922,0.003195793,-0.007456850,0.009587379,-0.794874966,0.408211380,9.403226852
7324.486951980,-0.008522115,0.000000000,-0.005326321,-0.794874966,0.408211380,9.403226852
7324.489391463,-0.005326321,-0.019174758,-0.005326321,-0.772130072,0.404620081,9.355342865
7324.491128797,-0.013848436,-0.010652643,-0.002130529,-0.772130072,0.404620081,9.355342865
7324.493342824,-0.007456850,-0.012783172,-0.001065264,-0.760159016,0.422576606,9.339780807
7324.495129891,-0.018109493,-0.013848436,-0.019174758,-0.760159016,0.422576606,9.339780807
7324.497060358,0.017044229,-0.003195793,0.001065264,-0.760159016,0.422576606,9.339780807
7324.499322245,-0.006391586,-0.006391586,-0.005326321,-0.768538773,0.397437483,9.390059471
7324.500958101,-0.002130529,0.000000000,-0.009587379,-0.768538773,0.397437483,9.390059471
7324.503408542,-0.001065264,-0.018109493,-0.009587379,-0.796072066,0.408211380,9.312247276
7324.505346354,-0.008522115,-0.021305285,-0.006391586,-0.796072066,0.408211380,9.312247276
7324.507448108,0.005326321,-0.007456850,0.009587379,-0.796072066,0.408211380,9.312247276
7324.509476537,-0.010652643,-0.010652643,-0.001065264,-0.803254664,0.424970806,9.339780807
7324.511279957,-0.008522115,-0.011717907,-0.003195793,-0.803254664,0.424970806,9.339780807
7324.513484834,-0.003195793,-0.014913701,-0.003195793,-0.773327172,0.399831682,9.370905876
7324.515206140,-0.002130529,-0.008522115,-0.004261057,-0.773327172,0.399831682,9.370905876
7324.517080672,-0.010652643,0.001065264,-0.003195793,-0.773327172,0.399831682,9.370905876
7324.519419233,0.001065264,-0.004261057,-0.001065264,-0.762553215,0.405817181,9.324218750
7324.521352830,0.009587379,-0.009587379,-0.007456850,-0.762553215,0.405817181,9.324218750
7324.523150144,0.000000000,-0.017044229,-0.001065264,-0.791283667,0.392649084,9.400833130
7324.525449211,-0.007456850,-0.015978964,-0.001065264,-0.791283667,0.392649084,9.400833130
7324.527463657,-0.013848436,-0.009587379,0.004261057,-0.791283667,0.392649084,9.400833130
7324.529374676,-0.006391586,0.000000000,0.001065264,-0.779312670,0.399831682,9.321824074
7324.531368025,-0.007456850,-0.001065264,-0.003195793,-0.779312670,0.399831682,9.321824074
7324.533216290,0.000000000,-0.005326321,0.002130529,-0.779312670,0.399831682,9.321824074
7324.535189332,-0.004261057,-0.012783172,-0.008522115,-0.793677866,0.399831682,9.284713745
7324.537432686,0.002130529,-0.015978964,0.002130529,-0.793677866,0.399831682,9.284713745
7324.539460091,-0.002130529,-0.005326321,-0.009587379,-0.804451764,0.374692559,9.378087997
7324.541455582,-0.003195793,-0.017044229,-0.005326321,-0.804451764,0.374692559,9.378087997
7324.543215099,0.001065264,-0.011717907,0.005326321,-0.818816960,0.393846184,9.337387085
7324.545436399,-0.007456850,-0.015978964,-0.002130529,-0.818816960,0.393846184,9.337387085
7324.547352534,-0.002130529,-0.011717907,-0.006391586,-0.818816960,0.393846184,9.337387085
7324.549353787,-0.008522115,-0.012783172,0.000000000,-0.788889468,0.427365005,9.345766068
7324.551466891,-0.007456850,-0.014913701,-0.006391586,-0.788889468,0.427365005,9.345766068
7324.553252932,-0.011717907,-0.010652643,0.007456850,-0.776918471,0.412999779,9.398438454
7324.555449994,0.000000000,-0.002130529,-0.003195793,-0.776918471,0.412999779,9.398438454
7324.557447265,-0.007456850,-0.012783172,-0.007456850,-0.776918471,0.412999779,9.398438454
7324.559441280,-0.009587379,-0.009587379,-0.002130529,-0.797269166,0.399831682,9.332598686
7324.561430688,-0.007456850,-0.013848436,0.015978964,-0.797269166,0.399831682,9.332598686
7324.563461622,0.000000000,-0.005326321,-0.009587379,-0.798466265,0.403422982,9.338583946
7324.565491694,0.001065264,-0.009587379,-0.008522115,-0.798466265,0.403422982,9.338583946
7324.567355495,0.000000000,-0.004261057,-0.008522115,-0.798466265,0.403422982,9.338583946
7324.569329097,-0.004261057,-0.007456850,-0.003195793,-0.792480767,0.407014281,9.403226852
7324.571507271,0.006391586,-0.017044229,-0.001065264,-0.792480767,0.407014281,9.403226852
7324.573432927,0.003195793,-0.007456850,-0.005326321,-0.786495268,0.396240383,9.287108421
7324.575429083,0.001065264,-0.010652643,0.003195793,-0.786495268,0.396240383,9.287108421
7324.577463284,-0.011717907,-0.012783172,0.004261057,-0.779312670,0.420182407,9.366117477
7324.579462480,-0.001065264,-0.014913701,-0.011717907,-0.779312670,0.420182407,9.366117477
7324.581462530,-0.009587379,-0.002130529,-0.004261057,-0.779312670,0.420182407,9.366117477
7324.583460288,0.011717907,-0.006391586,-0.008522115,-0.793677866,0.386663586,9.390059471
7324.585376684,0.002130529,-0.001065264,-0.003195793,-0.793677866,0.386663586,9.390059471
7324.587461943,-0.009587379,-0.006391586,0.001065264,-0.793677866,0.386663586,9.390059471
7324.589497622,0.003195793,-0.002130529,-0.005326321,-0.790086567,0.412999779,9.325415611
7324.591469920,-0.003195793,0.000000000,-0.005326321,-0.790086567,0.412999779,9.325415611
7324.593457238,0.000000000,-0.008522115,-0.006391586,-0.776918471,0.410605580,9.348160744
7324.595463623,-0.003195793,-0.011717907,0.009587379,-0.776918471,0.410605580,9.348160744
7324.597447862,-0.004261057,0.003195793,-0.004261057,-0.802057564,0.409408480,9.350554466
7324.599489334,-0.006391586,-0.007456850,-0.006391586,-0.802057564,0.409408480,9.350554466
7324.601467605,0.008522115,-0.005326321,0.003195793,-0.802057564,0.409408480,9.350554466
7324.603358039,0.003195793,-0.018109493,-0.002130529,-0.804451764,0.417788208,9.326612473
7324.605444948,0.000000000,-0.008522115,-0.012783172,-0.804451764,0.417788208,9.326612473
7324.607457423,0.000000000,-0.008522115,-0.001065264,-0.788889468,0.410605580,9.364919662
7324.609447155,0.007456850,-0.008522115,-0.001065264,-0.788889468,0.410605580,9.364919662
7324.611443353,-0.006391586,-0.004261057,-0.003195793,-0.788889468,0.410605580,9.364919662
7324.613216430,0.004261057,-0.017044229,0.003195793,-0.772130072,0.424970806,9.337387085
7324.615238841,0.003195793,-0.017044229,-0.014913701,-0.772130072,0.424970806,9.337387085
7324.617445111,0.002130529,-0.009587379,0.005326321,-0.772130072,0.424970806,9.337387085
7324.619381823,0.006391586,-0.002130529,-0.003195793,-0.782903969,0.404620081,9.303867340
7324.621199534,0.002130529,-0.022370551,0.006391586,-0.782903969,0.404620081,9.303867340
7324.623222599,-0.009587379,-0.002130529,0.000000000,-0.809240162,0.412999779,9.345766068
7324.625306185,0.000000000,-0.002130529,0.000000000,-0.809240162,0.412999779,9.345766068
7324.627417551,0.002130529,-0.005326321,-0.007456850,-0.811634362,0.398634583,9.337387085
7324.629459042,-0.004261057,-0.005326321,-0.005326321,-0.811634362,0.398634583,9.337387085
7324.631379014,-0.001065264,-0.018109493,-0.003195793,-0.811634362,0.398634583,9.337387085
7324.633319732,0.000000000,-0.018109493,0.001065264,-0.800860465,0.404620081,9.340977669
7324.635296032,-0.004261057,-0.005326321,-0.002130529,-0.800860465,0.404620081,9.340977669
7324.637396174,-0.008522115,-0.008522115,-0.006391586,-0.796072066,0.407014281,9.393650055
7324.639195579,-0.007456850,-0.006391586,-0.008522115,-0.796072066,0.407014281,9.393650055
7324.641206292,-0.004261057,-0.008522115,0.005326321,-0.796072066,0.407014281,9.393650055
7324.643301112,-0.001065264,-0.017044229,-0.012783172,-0.770932972,0.409408480,9.344569206
7324.645248232,-0.001065264,-0.008522115,-0.005326321,-0.770932972,0.409408480,9.344569206
7324.647363152,-0.005326321,-0.015978964,-0.024501080,-0.770932972,0.409408480,9.344569206
7324.649460905,-0.003195793,-0.006391586,-0.014913701,-0.764947414,0.398634583,9.327810287
7324.651376815,-0.009587379,-0.006391586,-0.008522115,-0.764947414,0.398634583,9.327810287
7324.653435826,-0.007456850,-0.009587379,-0.002130529,-0.780509770,0.416591108,9.330204010
7324.655433507,-0.010652643,-0.005326321,0.007456850,-0.780509770,0.416591108,9.330204010
7324.657422447,-0.008522115,0.002130529,0.004261057,-0.778115571,0.398634583,9.339780807
7324.659493602,0.002130529,-0.011717907,-0.008522115,-0.778115571,0.398634583,9.339780807
7324.661339004,-0.012783172,-0.001065264,-0.006391586,-0.778115571,0.398634583,9.339780807
7324.663347740,0.000000000,-0.001065264,0.001065264,-0.773327172,0.386663586,9.376891136
7324.665353135,0.009587379,-0.019174758,-0.005326321,-0.773327172,0.386663586,9.376891136
7324.667279066,0.009587379,0.000000000,-0.007456850,-0.776918471,0.408211380,9.355342865
7324.669305519,0.000000000,-0.003195793,-0.004261057,-0.776918471,0.408211380,9.355342865
7324.671345243,0.003195793,-0.019174758,-0.007456850,-0.776918471,0.408211380,9.355342865
7324.673381903,0.000000000,-0.012783172,0.008522115,-0.773327172,0.369904160,9.344569206
7324.675364887,-0.001065264,-0.009587379,-0.002130529,-0.773327172,0.369904160,9.344569206
7324.677373033,-0.001065264,-0.011717907,-0.009587379,-0.773327172,0.369904160,9.344569206
7324.679289829,-0.008522115,-0.004261057,-0.004261057,-0.786495268,0.420182407,9.332598686
7324.681457570,0.001065264,-0.015978964,0.000000000,-0.786495268,0.420182407,9.332598686
7324.683308985,-0.010652643,-0.006391586,-0.002130529,-0.776918471,0.397437483,9.324218750
7324.685229600,-0.008522115,-0.006391586,-0.009587379,-0.776918471,0.397437483,9.324218750
7324.687370993,-0.009587379,0.008522115,-0.002130529,-0.784101069,0.433350503,9.302670479
7324.689299511,-0.003195793,-0.006391586,-0.008522115,-0.784101069,0.433350503,9.302670479
7324.691229505,-0.006391586,-0.002130529,-0.002130529,-0.784101069,0.433350503,9.302670479
7324.693239957,-0.002130529,-0.011717907,0.004261057,-0.754173517,0.439336002,9.376891136
7324.695195717,-0.002130529,-0.003195793,-0.002130529,-0.754173517,0.439336002,9.376891136
7324.697409671,0.005326321,-0.010652643,0.003195793,-0.791283667,0.410605580,9.369708061
7324.699481437,-0.002130529,-0.007456850,0.006391586,-0.791283667,0.410605580,9.369708061
7324.701235996,-0.012783172,-0.002130529,0.007456850,-0.791283667,0.410605580,9.369708061
7324.703231331,0.002130529,-0.006391586,-0.010652643,-0.792480767,0.401028782,9.344569206
7324.705374777,0.005326321,-0.007456850,-0.011717907,-0.792480767,0.401028782,9.344569206
7324.707262327,-0.009587379,-0.021305285,-0.005326321,-0.773327172,0.411802679,9.372102737
7324.709340757,-0.005326321,-0.012783172,-0.002130529,-0.773327172,0.411802679,9.372102737
7324.711344090,0.002130529,-0.013848436,-0.003195793,-0.773327172,0.411802679,9.372102737
7324.713452519,-0.001065264,-0.013848436,-0.004261057,-0.810437262,0.389057785,9.349357605
7324.715169530,0.003195793,-0.003195793,0.001065264,-0.810437262,0.389057785,9.349357605
7324.717232763,-0.002130529,-0.007456850,-0.015978964,-0.792480767,0.397437483,9.360131264
7324.719217767,-0.006391586,-0.001065264,-0.008522115,-0.792480767,0.397437483,9.360131264
7324.721635316,-0.005326321,-0.010652643,0.008522115,-0.792480767,0.397437483,9.360131264
7324.723360218,-0.004261057,-0.003195793,0.008522115,-0.784101069,0.424970806,9.400833130
7324.725429777,-0.002130529,-0.011717907,-0.001065264,-0.784101069,0.424970806,9.400833130
7324.727463488,-0.002130529,-0.015978964,-0.007456850,-0.800860465,0.408211380,9.326612473
7324.729407238,-0.004261057,-0.011717907,-0.010652643,-0.800860465,0.408211380,9.326612473
7324.731409717,0.003195793,-0.012783172,-0.002130529,-0.761356115,0.407014281,9.339780807
7324.733400946,0.000000000,0.007456850,-0.008522115,-0.761356115,0.407014281,9.339780807
7324.735403260,0.003195793,-0.006391586,-0.002130529,-0.761356115,0.407014281,9.339780807
7324.737182627,0.003195793,0.000000000,0.006391586,-0.781706870,0.395043284,9.350554466
7324.739415626,-0.001065264,-0.010652643,0.005326321,-0.781706870,0.395043284,9.350554466
7324.741336430,0.001065264,-0.007456850,0.001065264,-0.805648863,0.411802679,9.326612473
7324.743225177,-0.013848436,0.000000000,0.002130529,-0.805648863,0.411802679,9.326612473
7324.745419027,-0.008522115,-0.001065264,-0.003195793,-0.805648863,0.411802679,9.326612473
7324.747257116,-0.005326321,-0.005326321,0.002130529,-0.781706870,0.411802679,9.327810287
7324.749348213,-0.008522115,-0.010652643,0.002130529,-0.781706870,0.411802679,9.327810287
7324.751449710,-0.008522115,-0.001065264,-0.005326321,-0.764947414,0.427365005,9.375694275
7324.753436173,0.020240022,-0.012783172,-0.003195793,-0.764947414,0.427365005,9.375694275
7324.755165872,-0.012783172,0.002130529,-0.005326321,-0.764947414,0.427365005,9.375694275
7324.757168288,-0.006391586,-0.010652643,0.010652643,-0.770932972,0.414196908,9.339780807
7324.759336004,-0.002130529,-0.019174758,-0.002130529,-0.770932972,0.414196908,9.339780807
7324.761212551,-0.011717907,-0.017044229,-0.002130529,-0.804451764,0.421379507,9.340977669
7324.763221858,-0.002130529,-0.018109493,-0.005326321,-0.804451764,0.421379507,9.340977669
7324.765400446,0.006391586,-0.010652643,-0.001065264,-0.804451764,0.421379507,9.340977669
7324.767417102,0.002130529,0.004261057,-0.006391586,-0.785298169,0.424970806,9.352949142
7324.769416080,-0.007456850,-0.010652643,-0.001065264,-0.785298169,0.424970806,9.352949142
7324.771298747,0.003195793,-0.017044229,0.007456850,-0.785298169,0.424970806,9.352949142
7324.773417441,0.002130529,-0.019174758,-0.015978964,-0.769735873,0.416591108,9.293093681
7324.775432900,0.005326321,-0.015978964,-0.001065264,-0.769735873,0.416591108,9.293093681
7324.777373044,0.005326321,-0.002130529,0.000000000,-0.788889468,0.399831682,9.349357605
7324.779255620,0.003195793,-0.020240022,-0.008522115,-0.788889468,0.399831682,9.349357605
7324.781299418,-0.014913701,-0.009587379,0.006391586,-0.797269166,0.424970806,9.363722801
7324.783231002,-0.014913701,-0.006391586,-0.003195793,-0.797269166,0.424970806,9.363722801
7324.785202764,0.007456850,-0.004261057,-0.002130529,-0.797269166,0.424970806,9.363722801
7324.787264255,0.010652643,-0.004261057,0.003195793,-0.781706870,0.411802679,9.303867340
7324.789340903,0.004261057,-0.013848436,-0.004261057,-0.781706870,0.411802679,9.303867340
7324.791443581,-0.010652643,-0.007456850,-0.002130529,-0.781706870,0.411802679,9.303867340
7324.793415958,-0.010652643,-0.003195793,0.006391586,-0.786495268,0.426167905,9.354146004
7324.795348513,-0.006391586,-0.008522115,-0.002130529,-0.786495268,0.426167905,9.354146004
7324.797272950,-0.007456850,-0.014913701,-0.006391586,-0.782903969,0.412999779,9.338583946
7324.799340140,-0.006391586,-0.011717907,0.001065264,-0.782903969,0.412999779,9.338583946
7324.801412855,-0.008522115,-0.005326321,-0.003195793,-0.782903969,0.412999779,9.338583946
7324.803254471,-0.004261057,-0.002130529,0.001065264,-0.780509770,0.417788208,9.330204010
7324.805447735,-0.003195793,-0.010652643,0.011717907,-0.780509770,0.417788208,9.330204010
7324.807443933,-0.004261057,-0.006391586,0.009587379,-0.776918471,0.404620081,9.367314339
7324.809335549,-0.003195793,-0.004261057,0.003195793,-0.776918471,0.404620081,9.367314339
7324.811443661,-0.012783172,0.003195793,0.001065264,-0.776918471,0.404620081,9.367314339
7324.813353889,-0.012783172,-0.009587379,-0.001065264,-0.802057564,0.411802679,9.317035675
7324.815406864,-0.005326321,0.003195793,-0.006391586,-0.802057564,0.411802679,9.317035675
7324.817406099,-0.019174758,-0.006391586,-0.006391586,-0.780509770,0.414196908,9.351752281
7324.819429531,-0.006391586,-0.004261057,0.001065264,-0.780509770,0.414196908,9.351752281
7324.821399852,-0.008522115,-0.001065264,0.007456850,-0.780509770,0.414196908,9.351752281
7324.823137874,0.001065264,-0.006391586,-0.002130529,-0.773327172,0.397437483,9.405621529
7324.825460145,-0.004261057,-0.014913701,-0.007456850,-0.773327172,0.397437483,9.405621529
7324.827293647,-0.009587379,-0.002130529,0.004261057,-0.787692368,0.415394008,9.290699959
7324.829369251,-0.007456850,-0.020240022,0.006391586,-0.787692368,0.415394008,9.290699959
7324.831292667,-0.014913701,0.000000000,-0.008522115,-0.785298169,0.408211380,9.291896820
7324.833309642,0.003195793,-0.003195793,-0.001065264,-0.785298169,0.408211380,9.291896820
7324.835499382,0.001065264,-0.011717907,0.002130529,-0.785298169,0.408211380,9.291896820
7324.837504259,-0.001065264,-0.008522115,0.001065264,-0.796072066,0.390254885,9.394847870
7324.839456501,-0.005326321,-0.006391586,0.007456850,-0.796072066,0.390254885,9.394847870
7324.841482128,-0.006391586,-0.001065264,0.002130529,-0.775721371,0.423773706,9.337387085
7324.843449739,-0.003195793,-0.006391586,-0.005326321,-0.775721371,0.423773706,9.337387085
7324.845419328,-0.015978964,0.005326321,0.004261057,-0.775721371,0.423773706,9.337387085
7324.847435870,0.001065264,-0.020240022,-0.007456850,-0.793677866,0.433350503,9.349357605
7324.849333696,-0.003195793,-0.007456850,0.002130529,-0.793677866,0.433350503,9.349357605
7324.851339230,0.005326321,-0.017044229,-0.007456850,-0.786495268,0.417788208,9.386467934
7324.853314439,-0.001065264,-0.011717907,-0.007456850,-0.786495268,0.417788208,9.386467934
7324.855052962,0.006391586,-0.005326321,-0.002130529,-0.786495268,0.417788208,9.386467934
7324.857322809,0.000000000,-0.015978964,-0.023435814,-0.799663365,0.402225882,9.294290543
7324.859327145,-0.002130529,-0.018109493,0.007456850,-0.799663365,0.402225882,9.294290543
7324.861287650,-0.007456850,-0.003195793,0.010652643,-0.799663365,0.402225882,9.294290543
7324.863148084,0.005326321,-0.006391586,0.000000000,-0.822408259,0.426167905,9.337387085
7324.865309181,-0.002130529,-0.003195793,0.008522115,-0.822408259,0.426167905,9.337387085
7324.867096354,0.000000000,-0.008522115,0.001065264,-0.814028561,0.422576606,9.361329079
7324.869165604,-0.005326321,-0.013848436,-0.003195793,-0.814028561,0.422576606,9.361329079
7324.871117924,-0.008522115,0.001065264,0.000000000,-0.798466265,0.403422982,9.318233490
7324.873173807,-0.007456850,-0.008522115,-0.002130529,-0.798466265,0.403422982,9.318233490
7324.875278687,-0.010652643,-0.009587379,0.000000000,-0.790086567,0.402225882,9.378087997
7324.877103615,-0.001065264,-0.015978964,-0.006391586,-0.790086567,0.402225882,9.378087997
7324.879343411,-0.003195793,-0.008522115,0.001065264,-0.790086567,0.402225882,9.378087997
7324.881314958,0.003195793,-0.006391586,-0.010652643,-0.784101069,0.424970806,9.351752281
7324.883241535,-0.011717907,0.004261057,-0.002130529,-0.784101069,0.424970806,9.351752281
7324.885206077,-0.001065264,-0.010652643,-0.001065264,-0.784101069,0.424970806,9.351752281
7324.887330392,-0.001065264,-0.010652643,-0.001065264,-0.784101069,0.424970806,9.351752281
7324.889331854,0.003195793,-0.017044229,-0.013848436,-0.785298169,0.401028782,9.283516884
7324.891322710,-0.003195793,-0.004261057,-0.003195793,-0.781706870,0.414196908,9.410409927
7324.893316079,-0.003195793,-0.011717907,-0.010652643,-0.781706870,0.414196908,9.410409927
7324.895277003,0.003195793,-0.007456850,-0.001065264,-0.788889468,0.411802679,9.351752281
7324.897290047,-0.009587379,-0.026631609,0.007456850,-0.788889468,0.411802679,9.351752281
7324.899313301,-0.013848436,-0.017044229,0.004261057,-0.788889468,0.411802679,9.351752281
7324.901276551,0.003195793,-0.004261057,-0.003195793,-0.800860465,0.432153404,9.318233490
7324.903280169,0.002130529,-0.003195793,-0.002130529,-0.800860465,0.432153404,9.318233490
7324.905329773,0.002130529,0.007456850,-0.007456850,-0.817619860,0.405817181,9.404424667
7324.907295991,0.006391586,-0.014913701,-0.003195793,-0.817619860,0.405817181,9.404424667
7324.909335611,-0.011717907,0.004261057,0.005326321,-0.817619860,0.405817181,9.404424667
7324.911165156,0.002130529,-0.005326321,0.006391586,-0.784101069,0.401028782,9.339780807
7324.913223021,-0.004261057,-0.002130529,0.003195793,-0.784101069,0.401028782,9.339780807
